"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Partnered","Mature","Language",""
"3428","https://static-cdn.jtvnw.net/jtv_user_pictures/18a1464f-1956-40de-88c9-0d2c1c12fac4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","nikkoortizzz","947310","5955","273","159","70748","2763","true","true","English","nikkoortizzz"
"3429","https://static-cdn.jtvnw.net/jtv_user_pictures/4977bab8-0134-4277-a762-21511b6a2e82-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","sudetakin","10261185","12780","4929","802","50157","2763","true","false","Japanese","sudetakin"
"3430","https://static-cdn.jtvnw.net/jtv_user_pictures/4f8abd46-9ee5-409c-ab9b-8ffe94dd3f3a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","KekaGamer2021","1655310","1845","7194","897","8092","2762","false","false","Spanish","KekaGamer2021"
"3431","https://static-cdn.jtvnw.net/jtv_user_pictures/fdf3445f-dab4-4347-bdd6-8c61fa3367ab-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Danikongi","1922715","9090","878","211","13368","2761","true","false","Spanish","Danikongi"
"3432","https://static-cdn.jtvnw.net/jtv_user_pictures/6847ed71-07c7-43b5-a878-6f386fcdfc63-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","Trasheurs","460515","3090","298","149","39125","2761","false","false","French","Trasheurs"
"3433","https://static-cdn.jtvnw.net/jtv_user_pictures/ff70be25-da92-47e5-a083-b832231be679-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Naruto24HL","2391255","26955","332","88","2783","2759","false","false","Spanish","Naruto24HL"
"3434","https://static-cdn.jtvnw.net/jtv_user_pictures/11e4508c-8677-469b-a74b-3d04017a8124-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Eeowna","1030590","3405","564","302","16943","2758","true","false","English","Eeowna"
"3435","https://static-cdn.jtvnw.net/jtv_user_pictures/b445a06d-3806-4375-8c18-bed918684b6c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SWEEDiG","2343840","7155","554","327","53306","2758","false","false","Russian","SWEEDiG"
"3436","https://static-cdn.jtvnw.net/jtv_user_pictures/d73c37e0-be70-41bc-b620-759064f681af-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","tsikyo","1879740","2145","11902","876","113955","2757","true","false","English","tsikyo"
"3437","https://static-cdn.jtvnw.net/jtv_user_pictures/a5c8079f-f6a1-4a78-bca4-151fd1ddd826-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","AmerikaliAynasiz","1467900","1710","1615","858","217198","2756","true","false","Turkish","AmerikaliAynasiz"
"3438","https://static-cdn.jtvnw.net/jtv_user_pictures/2c562c43-0693-417a-b6d7-9f34b352ba6b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Wixxez","742545","15015","229","49","31561","2755","true","false","French","Wixxez"
"3439","https://static-cdn.jtvnw.net/jtv_user_pictures/7b0b757a-45fc-4c22-aa99-4f9c6f6d7446-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Nilson1489","61875","720","130","85","46692","2755","true","false","German","Nilson1489"
"3440","https://static-cdn.jtvnw.net/jtv_user_pictures/aeae91fd-dd98-4e0b-8d59-d27dd3d5233d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","StachZer","813510","7875","261","103","20853","2755","true","false","French","StachZer"
"3441","https://static-cdn.jtvnw.net/jtv_user_pictures/6b4c8fb5-dc5b-4e09-8d80-95caaf339a05-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DarXcioo","1365015","7245","493","188","19745","2754","true","false","French","DarXcioo"
"3442","https://static-cdn.jtvnw.net/jtv_user_pictures/15a9512d-87ca-41cb-84cd-970e3fd4d71e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","dafonsekaoficial","1035675","1185","7291","873","84670","2752","true","false","Spanish","dafonsekaoficial"
"3443","https://static-cdn.jtvnw.net/jtv_user_pictures/320665e8-6c18-49ee-bb52-1219efdbbea0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","thecult0f","70995","3750","57","18","3445","2751","false","false","English","thecult0f"
"3444","https://static-cdn.jtvnw.net/jtv_user_pictures/b124991e-9420-4934-9b50-78247aab51cd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","krybabiiee","100125","3795","74","26","3470","2751","false","false","English","krybabiiee"
"3445","https://static-cdn.jtvnw.net/jtv_user_pictures/84d1c9cd-3b2e-464f-85c7-6e30b20f9235-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Raed","274965","390","1732","705","219203","2750","true","false","Arabic","Raed"
"3446","https://static-cdn.jtvnw.net/jtv_user_pictures/3003e725-e95f-4f5d-ac97-d683b6fe5a81-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","kleene11111","4260","1095","64","3","2855","2750","false","true","German","kleene11111"
"3447","https://static-cdn.jtvnw.net/jtv_user_pictures/2474f24d-3335-4e1f-a0c8-0b1def215826-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","RMCsport","2943540","10410","1630","282","73168","2750","true","false","French","RMCsport"
"3448","https://static-cdn.jtvnw.net/jtv_user_pictures/e8bf90c5-09d6-4954-a10f-2cf9c35e9a6c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Hnanto","951855","2475","1446","384","7663","2749","false","false","Spanish","Hnanto"
"3449","https://static-cdn.jtvnw.net/jtv_user_pictures/9715fbb4-3264-4f12-ab5b-dbf810331fb6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","방토라 (4211tso)","1805925","9090","763","198","3132","2749","false","false","Korean","방토라 (4211tso)"
"3450","https://static-cdn.jtvnw.net/jtv_user_pictures/c64e0d54-2768-459d-b851-6c334afb8e98-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Alveyac","767730","5610","268","136","15578","2748","false","false","Italian","Alveyac"
"3451","https://static-cdn.jtvnw.net/jtv_user_pictures/kuchentv-profile_image-708de77184d4e22d-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","KuchenTV","1095960","1470","1639","745","318532","2748","false","false","German","KuchenTV"
"3452","https://static-cdn.jtvnw.net/jtv_user_pictures/5b5d7ad3-72f2-41e4-8ed7-7faf0c638f75-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","FutbolParaTodosNet","2289510","3120","5692","733","25487","2747","false","false","Spanish","FutbolParaTodosNet"
"3453","https://static-cdn.jtvnw.net/jtv_user_pictures/c69b2064-25f8-4cdf-8655-956845089e1c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","RoZoneYT","245415","1815","432","135","3814","2747","false","false","English","RoZoneYT"
"3454","https://static-cdn.jtvnw.net/jtv_user_pictures/fff63e19-1cd7-40f3-9a86-01af73bbd464-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","mj_mob","85665","1830","110","46","3344","2747","false","true","English","mj_mob"
"3455","https://static-cdn.jtvnw.net/jtv_user_pictures/d8df3a6b-c35c-4823-a7c3-1b836b15234d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SrAmilcar","4869870","5685","1926","856","178230","2746","true","false","Spanish","SrAmilcar"
"3456","https://static-cdn.jtvnw.net/jtv_user_pictures/0ebe211e-85cf-42d3-b2eb-2f324df9264a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Momo","6303705","5715","2041","1103","255256","2746","true","true","English","Momo"
"3457","https://static-cdn.jtvnw.net/jtv_user_pictures/c7398d92-7165-425b-9c56-203c2164a99f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","CoffeTV_","1642455","3600","1352","456","64284","2745","false","false","Spanish","CoffeTV_"
"3458","https://static-cdn.jtvnw.net/jtv_user_pictures/63ac383f-abd2-4465-977d-184c890975a1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","KasumiSen","1366980","4515","613","302","34078","2745","true","false","Italian","KasumiSen"
"3459","https://static-cdn.jtvnw.net/jtv_user_pictures/9a1da052-bda0-4aa6-b925-fafdecebc9ff-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Bearkill9","638415","4335","859","147","10720","2745","false","false","Thai","Bearkill9"
"3460","https://static-cdn.jtvnw.net/jtv_user_pictures/d8f753f0-1a71-4483-a267-5190f6352f27-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","HutchMF","19355475","18900","2787","1024","262905","2744","true","true","English","HutchMF"
"3461","https://static-cdn.jtvnw.net/jtv_user_pictures/949df4ce-46f3-412d-98f0-4b786f26e21b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","noia","964425","1830","960","527","359622","2743","true","false","Portuguese","noia"
"3462","https://static-cdn.jtvnw.net/jtv_user_pictures/af2d96c6-b180-4351-88b2-492ade7ec1e6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","FalconsEsports_","879735","1470","2193","598","31439","2742","false","false","Arabic","FalconsEsports_"
"3463","https://static-cdn.jtvnw.net/jtv_user_pictures/c15d1036-527d-4ae7-bc9d-a8577fdaaa2b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","RuanRP_","125565","4995","694","25","4585","2742","false","false","Portuguese","RuanRP_"
"3464","https://static-cdn.jtvnw.net/jtv_user_pictures/255a9097-d624-414b-a454-ecb2c528283c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Deeds","3836115","7050","3348","544","70483","2741","true","false","English","Deeds"
"3465","https://static-cdn.jtvnw.net/jtv_user_pictures/9a464e21-3ed7-49cd-bbf4-61a85f1802b9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","vthisguydee","39990","1815","54","22","13908","2741","false","true","English","vthisguydee"
"3466","https://static-cdn.jtvnw.net/jtv_user_pictures/728b6989-ba75-438a-9b7f-f4073d97a479-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PinkWardlol","3410865","9390","888","363","371508","2741","true","false","English","PinkWardlol"
"3467","https://static-cdn.jtvnw.net/jtv_user_pictures/13fcd3e3-0476-48cd-9bed-061a1bd01308-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","BabyJ","5586525","12555","4203","444","87782","2740","true","true","English","BabyJ"
"3468","https://static-cdn.jtvnw.net/jtv_user_pictures/d19bd428-ec06-4968-9c50-7b58a63d5cc1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","eggsterr_","1927635","8445","1478","228","32193","2739","true","false","English","eggsterr_"
"3469","https://static-cdn.jtvnw.net/jtv_user_pictures/d9c10e61-70b7-4d35-92de-c1f5dbf1c8ab-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","EguaBilgates","21660","4020","44","5","3132","2739","false","true","Portuguese","EguaBilgates"
"3470","https://static-cdn.jtvnw.net/jtv_user_pictures/4741711d-0ed6-4431-ad09-99b0f9c812b3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Henlips1","1149915","1530","1665","751","28760","2737","false","false","English","Henlips1"
"3471","https://static-cdn.jtvnw.net/jtv_user_pictures/1c1879c0-a128-48d9-8aa9-ca610ee7ef64-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","borsiis","115500","1710","163","67","28392","2736","false","false","Spanish","borsiis"
"3472","https://static-cdn.jtvnw.net/jtv_user_pictures/66f13cf1-0a4c-49ea-ae08-355b30f95fcc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","권민입니다 (kwonmin98)","535485","300","2893","1784","5347","2735","false","false","Korean","권민입니다 (kwonmin98)"
"3473","https://static-cdn.jtvnw.net/jtv_user_pictures/52e13f44-1350-48dc-aeeb-8f0c46cfc116-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","okb_8","678870","2370","989","286","7151","2734","true","false","Arabic","okb_8"
"3474","https://static-cdn.jtvnw.net/jtv_user_pictures/40aa2abe-e3f8-401b-b8dc-37501194ba68-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Hettozu_","341490","2040","758","167","81268","2733","false","false","Spanish","Hettozu_"
"3475","https://static-cdn.jtvnw.net/jtv_user_pictures/01256f43-9072-4713-91ba-189e5ef34f85-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Princesse_Bad","42390","1215","163","34","4526","2732","false","true","French","Princesse_Bad"
"3476","https://static-cdn.jtvnw.net/jtv_user_pictures/4dfc565e-69ca-4973-96d6-0b675e899ae8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","yumytv","7595745","6765","2810","1122","94126","2729","true","true","English","yumytv"
"3477","https://static-cdn.jtvnw.net/jtv_user_pictures/a0593486-30db-4c5a-ad35-fde008372fa6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","xKIMZILLA","58560","2730","53","21","5220","2729","false","true","English","xKIMZILLA"
"3478","https://static-cdn.jtvnw.net/jtv_user_pictures/05a581ef-1460-48cd-8293-1a15b4fa5fe4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","eLEAGUEcz","6970935","7260","9814","960","57647","2729","true","false","Czech","eLEAGUEcz"
"3479","https://static-cdn.jtvnw.net/jtv_user_pictures/8b0ad18e-8244-41b1-b077-dfd4dbd8b393-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","diechaser","1980","135","53","14","2735","2728","false","false","German","diechaser"
"3480","https://static-cdn.jtvnw.net/jtv_user_pictures/a14538ca-6427-4c31-8bb5-db4a57e88a34-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","maximocuevas","3143940","7560","1882","415","122099","2728","true","false","Spanish","maximocuevas"
"3481","https://static-cdn.jtvnw.net/jtv_user_pictures/083e9652-fe78-4752-8e9d-91dad22ac1d4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TrusstMe","1200015","5070","1576","236","6208","2728","false","false","German","TrusstMe"
"3482","https://static-cdn.jtvnw.net/jtv_user_pictures/d9f795c2-1783-498e-a209-a2f302a8cb00-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","General_Mars","38430","9210","21","4","3802","2726","false","true","English","General_Mars"
"3483","https://static-cdn.jtvnw.net/jtv_user_pictures/ce8be9fe-c33d-412e-aea6-98497a74390b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","iLame","34164915","16035","5993","2130","351879","2725","true","true","Russian","iLame"
"3484","https://static-cdn.jtvnw.net/jtv_user_pictures/97459ef4-1d3c-4efd-aa97-755899c01afc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DeeJayBuffoon","129405","4770","56","27","4253","2725","false","true","Danish","DeeJayBuffoon"
"3485","https://static-cdn.jtvnw.net/jtv_user_pictures/518c9ef8-120e-46bd-8705-c4fc24871962-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","CaminoQatar","3282165","6075","1115","540","57146","2723","true","false","Spanish","CaminoQatar"
"3486","https://static-cdn.jtvnw.net/jtv_user_pictures/06008709-76f2-4083-9b6c-37cb3bc00b07-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","scumtk","4548585","6030","4450","754","206891","2722","true","true","English","scumtk"
"3487","https://static-cdn.jtvnw.net/jtv_user_pictures/6c7e797e-27d6-4efe-92a7-e56a855ae935-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","angetamina","173190","915","422","189","32471","2722","false","false","Spanish","angetamina"
"3488","https://static-cdn.jtvnw.net/jtv_user_pictures/457b0b9e-d5bd-4524-9d26-09f8d2348f85-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","grinderreborn","1828485","12150","975","150","74169","2722","true","true","Slovak","grinderreborn"
"3489","https://static-cdn.jtvnw.net/jtv_user_pictures/028aaf82-afcc-48ce-b043-b97aef3e39a6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","dapr","2808735","1305","9474","2152","466861","2721","true","true","English","dapr"
"3490","https://static-cdn.jtvnw.net/jtv_user_pictures/3723c03f-ec25-4028-a8a3-0c415d83d6be-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MikaMelatika","750585","1185","2580","633","40877","2721","false","false","English","MikaMelatika"
"3491","https://static-cdn.jtvnw.net/jtv_user_pictures/2c387f94-dc2a-4a22-8a3c-be999d9a5ddf-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","GMasta","759855","8775","215","86","9291","2721","true","false","French","GMasta"
"3492","https://static-cdn.jtvnw.net/jtv_user_pictures/7e08207e-6bab-4210-902f-50498880daa7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","JOISPOI24","3039300","7650","709","397","121832","2721","true","false","English","JOISPOI24"
"3493","https://static-cdn.jtvnw.net/jtv_user_pictures/f69f62da-5eba-46ac-acee-551e92e4ff82-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Tabarnok_TV","95940","2295","91","41","4606","2720","false","true","French","Tabarnok_TV"
"3494","https://static-cdn.jtvnw.net/jtv_user_pictures/b2cf8fce-d632-4d42-98e4-5c71689c4cb4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","CR_rion","6114795","4065","3081","1504","112559","2719","true","false","Japanese","CR_rion"
"3495","https://static-cdn.jtvnw.net/jtv_user_pictures/1007404f-1c82-432c-af95-11d11bfe8eca-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Evah_hhhh","721980","4185","596","172","10615","2719","false","true","English","Evah_hhhh"
"3496","https://static-cdn.jtvnw.net/jtv_user_pictures/a4f9d603-6bee-4eeb-b8bb-a309890db4de-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","einfachdietina","17835","4890","24","3","3437","2719","false","true","German","einfachdietina"
"3497","https://static-cdn.jtvnw.net/jtv_user_pictures/d6316b6e-3c05-411f-8e12-d611b2fe07b0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","jonniboygg","1719345","7335","417","234","9245","2718","true","false","Spanish","jonniboygg"
"3498","https://static-cdn.jtvnw.net/jtv_user_pictures/2ae0da87-711b-441d-865e-3d312bd77e4b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Akrinuss","5990505","13215","1170","453","272985","2718","false","false","Portuguese","Akrinuss"
"3499","https://static-cdn.jtvnw.net/jtv_user_pictures/14f37717-2fb5-4943-9c5a-a217578acf85-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SeeReaxTV","1378995","1125","2653","1225","121441","2716","true","false","English","SeeReaxTV"
"3500","https://static-cdn.jtvnw.net/jtv_user_pictures/2919701d-633e-43e3-a0f0-a3d79eacb8a9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","srokaaa_","2936400","8955","858","327","27451","2714","true","false","Polish","srokaaa_"
