"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Partnered","Mature","Language",""
"917","https://static-cdn.jtvnw.net/jtv_user_pictures/b5c438b9-5a31-4457-8567-8ac1269d535f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MakavelivQ","36780","12195","18","3","10330","8601","false","true","German","MakavelivQ"
"918","https://static-cdn.jtvnw.net/jtv_user_pictures/54aa6b5e-d97d-4a12-9ed0-d6a75e11a36b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DiNIceTea","6068385","4005","3446","1515","87931","8600","false","false","Russian","DiNIceTea"
"919","https://static-cdn.jtvnw.net/jtv_user_pictures/329b27f2-a551-453d-af5c-bd6b21f826c7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","AlphaCast","31568070","7770","19436","4062","603504","8600","true","false","French","AlphaCast"
"920","https://static-cdn.jtvnw.net/jtv_user_pictures/8de012e1-07b6-4712-80f4-21ca7019b63b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElGloglosor","11713440","17550","1848","667","51784","8584","false","true","Spanish","ElGloglosor"
"921","https://static-cdn.jtvnw.net/jtv_user_pictures/6792e70b-e5a1-49aa-ad06-1d48a22323b3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Silvervale","11753175","3765","4917","3121","374964","8565","true","false","English","Silvervale"
"922","https://static-cdn.jtvnw.net/jtv_user_pictures/4deaeea4-0873-4935-b04d-321c65f07058-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","historiacabeluda","2189400","1710","6094","1280","22383","8564","false","false","Portuguese","historiacabeluda"
"923","https://static-cdn.jtvnw.net/jtv_user_pictures/903a62ea-49a1-4279-8e50-c1b1a8a36913-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","btssmash2","17981130","3165","28235","5681","88277","8532","true","false","English","btssmash2"
"924","https://static-cdn.jtvnw.net/jtv_user_pictures/23ad0dfe-a9eb-45ab-9395-860588d6712f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Budcat","111195","1200","353","92","14137","8526","false","false","Spanish","Budcat"
"925","https://static-cdn.jtvnw.net/jtv_user_pictures/62563996-5bd9-4b15-a209-5a89f4641625-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","eobronksfdc","997800","5070","2372","196","13462","8520","false","false","Portuguese","eobronksfdc"
"926","https://static-cdn.jtvnw.net/jtv_user_pictures/b34f747b-dd48-4e07-b213-bd769c0b3590-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","xmistaBEASTx","258285","3420","136","75","31997","8484","true","true","English","xmistaBEASTx"
"927","https://static-cdn.jtvnw.net/jtv_user_pictures/6e3a3748-d7c3-4135-890e-cb804cdc7d29-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","buckefps","12205320","6090","7784","2004","516640","8451","true","false","English","buckefps"
"928","https://static-cdn.jtvnw.net/jtv_user_pictures/949fc36c-2e48-4e91-b71f-57845a3f739f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","arthurrwinterfell","5219340","5475","2960","953","45098","8450","true","false","Thai","arthurrwinterfell"
"929","https://static-cdn.jtvnw.net/jtv_user_pictures/ee98ee9d-6599-4e60-bc53-be79f4e2a179-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","RollingLoud","4632480","1830","9612","2531","285748","8447","true","false","English","RollingLoud"
"930","https://static-cdn.jtvnw.net/jtv_user_pictures/8a6a2501-f0d6-4df5-931a-1b11454951b6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Dasgasdomthree","537570","1380","749","389","31543","8445","false","false","English","Dasgasdomthree"
"931","https://static-cdn.jtvnw.net/jtv_user_pictures/fef0589c-10ff-4e3b-8652-e25b48403c3b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","pietro_storti","1932420","3255","1922","593","21936","8444","false","false","Italian","pietro_storti"
"932","https://static-cdn.jtvnw.net/jtv_user_pictures/ef74f8ca-000b-41a4-9c90-b3508d6099b4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Amar","25701480","11535","11614","2228","1464393","8431","true","false","German","Amar"
"933","https://static-cdn.jtvnw.net/jtv_user_pictures/1dfafe50-c953-49bd-8b19-b85c518c3d22-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","arlexen","36750","7380","18","4","24384","8431","false","true","French","arlexen"
"934","https://static-cdn.jtvnw.net/jtv_user_pictures/10c93d08-99a1-4314-939b-e071a245046f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","JoJoThaMoFo","17305320","8055","5968","2148","102745","8408","true","true","English","JoJoThaMoFo"
"935","https://static-cdn.jtvnw.net/jtv_user_pictures/7ed5f200-dbb5-45a2-8f6f-abdb5f588a31-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","sweetdreams","42773130","7515","13114","5691","770458","8405","true","false","English","sweetdreams"
"936","https://static-cdn.jtvnw.net/jtv_user_pictures/f170344d-7a60-47fa-8be6-a74e803fcf12-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","BeyondTheSummit","106936200","43200","23033","2475","1165866","8397","true","false","English","BeyondTheSummit"
"937","https://static-cdn.jtvnw.net/jtv_user_pictures/5a2524fd-325b-4dec-aa6f-0f18c7b95bd5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","JeanMassiet","12560505","5490","10407","2287","180097","8390","true","false","French","JeanMassiet"
"938","https://static-cdn.jtvnw.net/jtv_user_pictures/019e777f-4cdd-4422-ba8f-fbd6da73756e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Eddy_Meddler","2297535","11070","441","207","52357","8365","true","true","German","Eddy_Meddler"
"939","https://static-cdn.jtvnw.net/jtv_user_pictures/cf234d80-0118-467f-b90b-9b869de2755c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","robert87000","14663310","5625","9321","2606","234225","8355","true","false","French","robert87000"
"940","https://static-cdn.jtvnw.net/jtv_user_pictures/ea5a0cfb-cb43-462e-bd57-bcc82de85116-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","mcm23tv","28905","11220","92","2","10432","8354","false","true","German","mcm23tv"
"941","https://static-cdn.jtvnw.net/jtv_user_pictures/28b40271-8bb1-4a27-9ad7-8e9a55e06180-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","wtcN","47092035","4545","29814","10361","2790899","8351","true","true","Turkish","wtcN"
"942","https://static-cdn.jtvnw.net/jtv_user_pictures/d0463413-bd9c-4e8a-a047-16d29a7ff5d4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","7ckngMad","6046515","1725","7375","3505","159652","8349","true","false","English","7ckngMad"
"943","https://static-cdn.jtvnw.net/jtv_user_pictures/5eb8478b-96ae-45be-a1a4-e67295ff106c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Ichbinsjetzt","2902710","24135","334","120","16047","8339","false","true","German","Ichbinsjetzt"
"944","https://static-cdn.jtvnw.net/jtv_user_pictures/72b727eb-ab48-4bb3-bbd6-3af0c6ea32dd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","busteroid1337","2859510","390","9693","7332","149213","8318","false","false","Russian","busteroid1337"
"945","https://static-cdn.jtvnw.net/jtv_user_pictures/a67c886a-aa96-4342-9c73-09593e5e54f0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SpookyLoopz","12287055","5100","4348","2409","183408","8315","true","true","English","SpookyLoopz"
"946","https://static-cdn.jtvnw.net/jtv_user_pictures/4d89de95-3974-4bd4-bea0-e16883dfaad3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PolitietsOnlinePatrulje","145935","1305","175","111","24622","8314","false","false","Danish","PolitietsOnlinePatrulje"
"947","https://static-cdn.jtvnw.net/jtv_user_pictures/d5a9494b-98cb-4ead-bf3e-28dc25bbdd33-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","blackmamba75tv","14880","2430","171","6","8375","8290","false","true","German","blackmamba75tv"
"948","https://static-cdn.jtvnw.net/jtv_user_pictures/056abbb4-b4d6-4655-9a12-96dff3994603-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TcK10","15743205","10290","3381","1529","178752","8285","true","true","Portuguese","TcK10"
"949","https://static-cdn.jtvnw.net/jtv_user_pictures/3ccfbdbf-ab26-4452-a782-b422457e2f60-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","justcallmedoubleb","3000","2325","5","1","12473","8277","false","false","English","justcallmedoubleb"
"950","https://static-cdn.jtvnw.net/jtv_user_pictures/4170045c-f7f3-4dde-ad0b-346a39cbbe92-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","JoeWo","14185920","7980","5736","1777","669989","8263","true","false","English","JoeWo"
"951","https://static-cdn.jtvnw.net/jtv_user_pictures/902e2865-a775-478a-9cf6-ae087e6d3aab-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","feraschooo","7695","630","29","12","8917","8261","false","false","Spanish","feraschooo"
"952","https://static-cdn.jtvnw.net/jtv_user_pictures/annoying-profile_image-4d237261b7c0a4b8-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Annoying","19834785","4650","8916","4265","676852","8258","true","false","English","Annoying"
"953","https://static-cdn.jtvnw.net/jtv_user_pictures/5b7ee171-bb7b-41b8-ad98-2cf7a758ccfa-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","뢴트게늄111 (111roentgenium)","11219985","5370","15417","2089","90683","8254","true","false","Korean","뢴트게늄111 (111roentgenium)"
"954","https://static-cdn.jtvnw.net/jtv_user_pictures/762a31e8-9829-4957-8073-dd85d67ad576-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Bagi","9061635","7305","6517","1240","702663","8239","true","false","Portuguese","Bagi"
"955","https://static-cdn.jtvnw.net/jtv_user_pictures/744c5086-0817-433f-84f6-213175f9a274-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Teafe","2665785","8385","2492","317","66527","8224","false","false","Portuguese","Teafe"
"956","https://static-cdn.jtvnw.net/jtv_user_pictures/58f82d32-db49-48ae-a914-cbcd61a9c27b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Skermz","27581190","7920","5111","3482","105325","8220","true","true","English","Skermz"
"957","https://static-cdn.jtvnw.net/jtv_user_pictures/16054ab6-bb08-42f8-801e-599d021c2f53-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Cortus11","3847875","14400","2804","267","69728","8213","false","false","Spanish","Cortus11"
"958","https://static-cdn.jtvnw.net/jtv_user_pictures/698d7123-dfd5-4ff8-b639-5d85572d76c0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","CyYuVtuber","1293975","1695","1529","763","77766","8211","true","false","English","CyYuVtuber"
"959","https://static-cdn.jtvnw.net/jtv_user_pictures/bd2b3ed1-7839-4102-a4fd-d6d7d4c26c4d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Bebahan","7139235","8835","1715","808","157771","8208","true","false","English","Bebahan"
"960","https://static-cdn.jtvnw.net/jtv_user_pictures/750dc825-24a5-4e65-b86d-63ea7f6f1752-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PattyMeza","1527135","2070","3323","737","16793","8203","false","false","Spanish","PattyMeza"
"961","https://static-cdn.jtvnw.net/jtv_user_pictures/0330d218-64e7-4bd0-be41-dfddd394aff3-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","Freneh","35100510","10200","8406","3441","452071","8193","true","false","Italian","Freneh"
"962","https://static-cdn.jtvnw.net/jtv_user_pictures/3ce6ba9a-43cf-4611-8025-315a841cbeca-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TheRunningManZ","32343510","9045","5795","3575","270462","8183","true","false","English","TheRunningManZ"
"963","https://static-cdn.jtvnw.net/jtv_user_pictures/fe954b51-1099-48f0-a38e-291587a3ec69-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","FondatoriFUT","1424190","4875","2698","292","58601","8181","true","false","Italian","FondatoriFUT"
"964","https://static-cdn.jtvnw.net/jtv_user_pictures/64bd49ff-ea15-44f9-adb5-53d35ff9c6d3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","k1ng","8009310","5025","4877","1593","1738918","8180","true","false","Spanish","k1ng"
"965","https://static-cdn.jtvnw.net/jtv_user_pictures/627fa602-d6bd-4543-a3e8-ea3c09eaa00a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TNTSportsBr","10967220","6615","8756","1657","394233","8163","true","false","Portuguese","TNTSportsBr"
"966","https://static-cdn.jtvnw.net/jtv_user_pictures/75bf5d1e-e4c5-40c3-8ae3-8e2833511b96-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","sync","4767195","16980","1113","280","44026","8155","true","false","English","sync"
"967","https://static-cdn.jtvnw.net/jtv_user_pictures/01f8c7e5-f33e-413a-a21a-8963a33924c7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","HackerMentor","2416140","870","6962","2777","25440","8150","false","false","Spanish","HackerMentor"
"968","https://static-cdn.jtvnw.net/jtv_user_pictures/2623acfa-5ec8-4e71-b4b5-253e35142ce5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","paivinha29","13540620","7050","4343","1920","137283","8149","true","false","Portuguese","paivinha29"
"969","https://static-cdn.jtvnw.net/jtv_user_pictures/9e6d08d1-dd13-49b9-8d0f-edfbf386352c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","GothamChess","4454565","1965","5396","2266","617952","8141","true","false","English","GothamChess"
"970","https://static-cdn.jtvnw.net/jtv_user_pictures/cd9789c8-6827-44b7-bec9-95c6153f1881-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","bkriche78","8553615","3840","4962","2227","357656","8137","true","false","French","bkriche78"
"971","https://static-cdn.jtvnw.net/jtv_user_pictures/00b28f68-d2e0-4c71-b8fd-eb5a92b25def-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","beamom","3722205","6495","1520","573","138322","8119","true","true","Portuguese","beamom"
"972","https://static-cdn.jtvnw.net/jtv_user_pictures/8364e539-538c-4399-8cf4-844605ffa3f3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PlinkzTV","3151275","34710","533","90","107435","8102","false","false","English","PlinkzTV"
"973","https://static-cdn.jtvnw.net/jtv_user_pictures/276f0ca8-9a3c-489b-a2e8-b8fa1c95b3ac-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","leothecrackfn","1701480","7875","871","216","11737","8098","true","false","French","leothecrackfn"
"974","https://static-cdn.jtvnw.net/jtv_user_pictures/891cef40-7d4c-4b02-8041-fb1644ef0838-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TURI","8191575","10875","2753","753","261225","8085","true","false","Italian","TURI"
"975","https://static-cdn.jtvnw.net/jtv_user_pictures/cad35366-d7e0-4af3-b43a-679cab4db3f6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Angel__Twi","35025","8085","15","4","13935","8080","false","false","Italian","Angel__Twi"
"976","https://static-cdn.jtvnw.net/jtv_user_pictures/b8280775-44b8-4fbc-9972-4b6c2cd1b696-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","Aunkere","10359825","4650","14457","2227","378133","8072","true","false","Russian","Aunkere"
"977","https://static-cdn.jtvnw.net/jtv_user_pictures/ef09f700-1713-4dee-a6ab-548dddc7856b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ZONY","11405925","9030","4337","1263","672934","8062","true","false","Polish","ZONY"
"978","https://static-cdn.jtvnw.net/jtv_user_pictures/70e2effe-95e3-47b3-bede-236336c510b1-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","WorldofTanks","13062705","2625","14573","4976","313529","8041","true","true","English","WorldofTanks"
"979","https://static-cdn.jtvnw.net/jtv_user_pictures/3b958577-670b-461e-811e-d8dd3082d856-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Miguelillo_RL","1392525","2655","903","524","277839","8028","true","false","Spanish","Miguelillo_RL"
"980","https://static-cdn.jtvnw.net/jtv_user_pictures/2a90a60d-268e-49b7-be4c-abff1c8ccfd5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DullenMIKE","3501750","4560","10883","767","48813","8028","true","false","German","DullenMIKE"
"981","https://static-cdn.jtvnw.net/jtv_user_pictures/06ccd372-f57f-4219-abf8-0e1cafe1fcae-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","tasyamikhailova","4631400","6210","1284","745","134415","8008","false","false","English","tasyamikhailova"
"982","https://static-cdn.jtvnw.net/user-default-pictures-uv/ebb84563-db81-4b9c-8940-64ed33ccfc7b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LegendaAFK","6196050","3855","4174","1607","75741","8007","false","false","Russian","LegendaAFK"
"983","https://static-cdn.jtvnw.net/jtv_user_pictures/parrot1221-profile_image-9d8888baf2519bc6-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","Parrot1221","123255","5010","131","24","8184","8005","false","true","English","Parrot1221"
"984","https://static-cdn.jtvnw.net/jtv_user_pictures/5bdb1998-3fe5-4cbb-b764-7accf7f2edc8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Purpled","5004240","3705","7344","1350","1147606","8004","true","false","English","Purpled"
"985","https://static-cdn.jtvnw.net/jtv_user_pictures/2d5b1a2d-c5ed-45cb-9f92-e25bad456e1d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","らっだぁ (raderaderader)","45064725","4545","39821","9915","372202","7972","true","false","Japanese","らっだぁ (raderaderader)"
"986","https://static-cdn.jtvnw.net/jtv_user_pictures/1b52657e-6d13-4259-af13-a9524e0cb524-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","prxd4v41","2961885","5250","3938","564","54898","7958","true","true","English","prxd4v41"
"987","https://static-cdn.jtvnw.net/jtv_user_pictures/4dc37d9b-bf30-459c-aef1-63532ca2ca3d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","princesita1331","975180","2250","930","433","22104","7958","false","false","Spanish","princesita1331"
"988","https://static-cdn.jtvnw.net/jtv_user_pictures/0a6ec098-62d6-4d5b-bb0a-ed8355fb16ba-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","csgo_mc2","30499170","8685","41676","3511","352728","7957","true","false","Russian","csgo_mc2"
"989","https://static-cdn.jtvnw.net/jtv_user_pictures/365639c2-8b9f-4e9b-9ead-d6c741227050-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PirAStack","2549355","7710","1328","330","217023","7952","true","false","French","PirAStack"
"990","https://static-cdn.jtvnw.net/jtv_user_pictures/55e7db98-df91-47e9-bd40-ed5f01c17cdc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","dish","6428625","3360","13363","1913","449016","7937","true","false","English","dish"
"991","https://static-cdn.jtvnw.net/jtv_user_pictures/josedeodo-profile_image-de887d3db5714592-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","Josedeodo","9746775","1470","10615","6630","332393","7931","true","false","Spanish","Josedeodo"
"992","https://static-cdn.jtvnw.net/jtv_user_pictures/22543fff-bfc5-4133-bfd3-75557a5e35ce-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","blackelespanolito","17494605","9405","8393","1860","756849","7931","true","false","Spanish","blackelespanolito"
"993","https://static-cdn.jtvnw.net/jtv_user_pictures/f2dbfe7f-2a2f-48a7-b17d-d4d2a5068164-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","박홍시 (persimmon927)","2137980","5385","1655","397","15853","7929","false","false","Korean","박홍시 (persimmon927)"
"994","https://static-cdn.jtvnw.net/jtv_user_pictures/ff4cc713-1d22-4342-aae2-a38cea2cfbb9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","khira_stb","5781270","6330","2462","913","8597","7921","false","false","Thai","khira_stb"
"995","https://static-cdn.jtvnw.net/jtv_user_pictures/b957aa06-a413-408b-ba2f-67ff33212f18-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","nihmune","9717330","2850","7212","3409","183360","7915","true","true","English","nihmune"
"996","https://static-cdn.jtvnw.net/jtv_user_pictures/9cc0809d-a8df-42e8-9373-df6efe592cd1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","mastergamerwith7heroes","51075","12870","107","3","9394","7913","false","false","English","mastergamerwith7heroes"
"997","https://static-cdn.jtvnw.net/jtv_user_pictures/5cef6067-5881-4379-a6e1-4ae2db03ea4e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","rosemanis","223245","11025","1258","20","7960","7911","false","false","English","rosemanis"
"998","https://static-cdn.jtvnw.net/jtv_user_pictures/51109db0-ddec-49da-9180-9ff38a6457e7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","djgezzap","183345","2190","585","83","9578","7907","false","false","English","djgezzap"
"999","https://static-cdn.jtvnw.net/jtv_user_pictures/dba7a1c2-0bd5-4e35-886e-277c97b1b8af-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","teraherzNuke","41745","5640","112","7","8005","7889","false","false","German","teraherzNuke"
"1000","https://static-cdn.jtvnw.net/jtv_user_pictures/095256e7-3748-45d4-9a4b-856e18284564-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","CLOYn1995","710715","1215","2959","584","9038","7875","false","false","Russian","CLOYn1995"
