"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Partnered","Mature","Language",""
"426","https://static-cdn.jtvnw.net/jtv_user_pictures/8cabb91c-1fea-41f3-ac28-2938e918ead4-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","Tumblurr","111255735","8025","33264","13863","979931","15276","true","false","Italian","Tumblurr"
"427","https://static-cdn.jtvnw.net/jtv_user_pictures/da7cdca0-7485-4972-9b41-adef8c8aa1cf-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","yosoychanty","1514325","2280","3181","664","71423","15242","true","false","Spanish","yosoychanty"
"428","https://static-cdn.jtvnw.net/jtv_user_pictures/8cc170ce-d779-4e88-86bf-e7ba142fa8c7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Murda10k","15960","300","308","53","22759","15240","false","true","English","Murda10k"
"429","https://static-cdn.jtvnw.net/jtv_user_pictures/c7c0eee2-5589-4386-9f0f-cf6264bf5440-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LCS","94572540","1710","223841","55305","1884219","15201","true","false","English","LCS"
"430","https://static-cdn.jtvnw.net/jtv_user_pictures/3b5e6d73-8935-449f-902b-1b94a386e137-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","릴파_ (lilpaaaaaa)","67652565","7020","24900","9637","213801","15179","true","false","Korean","릴파_ (lilpaaaaaa)"
"431","https://static-cdn.jtvnw.net/jtv_user_pictures/01376082-38d2-44d8-92bf-3858025ccb31-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","clari_cremaschi","5676750","3435","3748","1652","47038","15150","false","false","Spanish","clari_cremaschi"
"432","https://static-cdn.jtvnw.net/user-default-pictures-uv/ce57700a-def9-11e9-842d-784f43822e80-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","introbias96","810","375","9","2","19312","15150","false","false","German","introbias96"
"433","https://static-cdn.jtvnw.net/jtv_user_pictures/81abc6b2-1d41-4e8d-b6cd-f265cc03e7ba-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","5opka","16269675","7080","6260","2297","346336","15106","false","false","Russian","5opka"
"434","https://static-cdn.jtvnw.net/jtv_user_pictures/ae1f42d4-e169-457e-b6d3-b73eef8b7a79-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","KingMarvGaming","3360","3075","5","1","16628","15092","false","false","English","KingMarvGaming"
"435","https://static-cdn.jtvnw.net/jtv_user_pictures/02f9752b-833e-436d-b62b-34e7eb798261-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","JokerdTV","110883030","21735","26021","5101","257746","15091","true","false","English","JokerdTV"
"436","https://static-cdn.jtvnw.net/jtv_user_pictures/5bb6bc7d-4371-4f10-8827-7dc925f83230-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","gabepeixe","67585380","7335","25981","9214","928105","15064","true","false","Portuguese","gabepeixe"
"437","https://static-cdn.jtvnw.net/jtv_user_pictures/ba1a7a25-2370-476c-b88b-6423f2a46965-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","BroYouWack","7315350","2535","12390","2885","101446","15028","true","false","English","BroYouWack"
"438","https://static-cdn.jtvnw.net/jtv_user_pictures/f8c96f31-c7db-43cf-ad8a-95a55b9c4510-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","xCry","8298990","5685","3125","1459","1258191","15022","true","false","Spanish","xCry"
"439","https://static-cdn.jtvnw.net/jtv_user_pictures/69263286-b59e-49f1-b946-fb4730d41e86-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","HITBOXKING","48124515","11925","25510","4035","447241","15018","true","false","Spanish","HITBOXKING"
"440","https://static-cdn.jtvnw.net/jtv_user_pictures/7adedaa6-c621-4641-9d9e-ea98d95c729a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElZeein","42892410","8565","9310","5007","188397","14928","true","false","Spanish","ElZeein"
"441","https://static-cdn.jtvnw.net/jtv_user_pictures/3d455974-499f-4aa6-93af-6d9fde9d50ee-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","HeartBrokeForever","1796475","8100","426","221","20051","14924","true","false","English","HeartBrokeForever"
"442","https://static-cdn.jtvnw.net/jtv_user_pictures/6cd4de40-1a83-46c7-aea5-3bd73f90e7e4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","pokimane","33993045","2400","39816","14163","9243343","14881","true","false","English","pokimane"
"443","https://static-cdn.jtvnw.net/jtv_user_pictures/d281637e-404b-4535-8470-9302e437f371-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MuuhPro","2104695","1710","4124","1230","248124","14843","true","false","Portuguese","MuuhPro"
"444","https://static-cdn.jtvnw.net/jtv_user_pictures/1c7ae9f0-2f2b-4490-83b5-675a1b95996f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","qqmalaya","154560","6795","43","22","24120","14828","false","false","Russian","qqmalaya"
"445","https://static-cdn.jtvnw.net/jtv_user_pictures/c5db4a62-9d05-4184-84b4-f64e3e391441-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DamDamLive","13612755","4755","22769","2862","165136","14814","true","false","French","DamDamLive"
"446","https://static-cdn.jtvnw.net/jtv_user_pictures/2819aa21-4184-454e-8049-9e8e7ebadb84-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","m_joca","13725","6345","14","2","24633","14781","false","true","French","m_joca"
"447","https://static-cdn.jtvnw.net/jtv_user_pictures/41c26c47-752a-41ef-b7f2-75112647ed35-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","sinmastv","29045625","4725","13090","6147","24454","14772","false","true","Spanish","sinmastv"
"448","https://static-cdn.jtvnw.net/jtv_user_pictures/f24eb74d-cd92-404b-949a-9ac2747df53f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Rainbow6","123007515","8055","30175","15270","2369636","14764","true","true","English","Rainbow6"
"449","https://static-cdn.jtvnw.net/jtv_user_pictures/a942b801-8f43-4848-8a2b-b56317ad99e6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Doch","1162320","1440","1863","807","35784","14756","true","false","Turkish","Doch"
"450","https://static-cdn.jtvnw.net/jtv_user_pictures/33a9792d-d9a8-4cc8-ac97-a4b849f39003-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","Jay3","31331295","18810","9776","1665","364868","14738","true","false","English","Jay3"
"451","https://static-cdn.jtvnw.net/jtv_user_pictures/ec5ec8ec-94ec-4a6c-af54-e2ba0bb6edfc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Baiano","143678535","11760","75123","12217","789710","14726","true","true","Portuguese","Baiano"
"452","https://static-cdn.jtvnw.net/jtv_user_pictures/d9db10b1-f7cf-44ce-942e-0ad8f1692813-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","비챤_ (viichan6)","63824070","8385","16943","7611","199985","14671","true","false","Korean","비챤_ (viichan6)"
"453","https://static-cdn.jtvnw.net/jtv_user_pictures/42b128f1-941b-4c62-aa07-954a74ce72be-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Kwite","2982855","2175","6242","1371","192792","14616","true","false","English","Kwite"
"454","https://static-cdn.jtvnw.net/jtv_user_pictures/0205505f-489b-47e0-abe9-b13d76fde3e0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","AQUINOby2002","19106175","5580","6444","3424","565422","14613","true","false","Spanish","AQUINOby2002"
"455","https://static-cdn.jtvnw.net/jtv_user_pictures/0806b690-b630-4ea6-ab74-9b5325454a1d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","마왕루야_ (maoruya)","26641530","11970","10657","2225","89753","14540","true","false","Korean","마왕루야_ (maoruya)"
"456","https://static-cdn.jtvnw.net/jtv_user_pictures/69e694e6-39a0-4d29-b7b4-7ba37218054c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","flexvega","1507170","3405","3577","442","257038","14533","true","false","Spanish","flexvega"
"457","https://static-cdn.jtvnw.net/jtv_user_pictures/850d202f-050f-4379-a6d8-bfe8738adc06-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TheDANDUN","282120","7575","86","37","22662","14515","false","true","Turkish","TheDANDUN"
"458","https://static-cdn.jtvnw.net/jtv_user_pictures/b6be181a-a9ce-48fa-a76e-78f9f818f1dd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LongLiveMaHeart","1582455","7950","349","199","20079","14507","false","false","English","LongLiveMaHeart"
"459","https://static-cdn.jtvnw.net/jtv_user_pictures/ae76ac82-03e1-40ef-9c4d-e9c8b138faea-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Kxpture","28090935","13605","3583","2064","215829","14505","true","false","English","Kxpture"
"460","https://static-cdn.jtvnw.net/jtv_user_pictures/9ad577e6-47e7-4c1c-927e-83cca5dd4a1a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ikms__","450","420","3","1","14672","14493","false","false","English","ikms__"
"461","https://static-cdn.jtvnw.net/jtv_user_pictures/e52a06ee-6e7b-46b8-9287-50a2cd0e33ef-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","deepins02","17175750","2490","11295","6897","1433531","14461","true","false","Russian","deepins02"
"462","https://static-cdn.jtvnw.net/jtv_user_pictures/5cf69373-3cc6-4678-b896-6ecc5260f840-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Keeoh","31209960","30900","4805","1010","330406","14457","true","false","English","Keeoh"
"463","https://static-cdn.jtvnw.net/jtv_user_pictures/4854d174-4798-40d6-9d76-37f2aa7c2c70-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","FFEsportsBR","1983675","2670","5333","742","14995","14438","true","false","Portuguese","FFEsportsBR"
"464","https://static-cdn.jtvnw.net/jtv_user_pictures/26876e6f-9c00-40d5-8e4c-517dfec498cc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Extesyy  (extesyy)","8965245","4965","10228","1805","122076","14412","true","false","English","Extesyy  (extesyy)"
"465","https://static-cdn.jtvnw.net/jtv_user_pictures/bc90f4eb-40bf-46bd-9d32-7ea2da2e38f3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PGL_DOTA2EN4","15584580","1095","79567","14232","66289","14395","true","false","English","PGL_DOTA2EN4"
"466","https://static-cdn.jtvnw.net/jtv_user_pictures/24977a77-88dd-4514-aec3-010c778842f4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","obiromo","3458520","7545","922","458","69255","14356","true","false","Spanish","obiromo"
"467","https://static-cdn.jtvnw.net/jtv_user_pictures/972e1747-8f53-48e3-9caa-18a62361ffca-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","NoahZett28","5609625","12180","1533","460","91633","14353","true","false","German","NoahZett28"
"468","https://static-cdn.jtvnw.net/jtv_user_pictures/c4393bbf-d1f5-485a-b846-784170aa0f4b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ptra_gaming","196275","2085","1722","94","19829","14347","false","false","English","ptra_gaming"
"469","https://static-cdn.jtvnw.net/jtv_user_pictures/eac6f947-b09b-4bbc-bef9-79766a9b7b16-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PlayHard","8380710","6090","9373","1376","1024853","14346","true","false","Portuguese","PlayHard"
"470","https://static-cdn.jtvnw.net/jtv_user_pictures/8a5a5615-b06c-411f-9ae2-8003ed416c48-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","arisomovilla","3097050","3990","2517","776","30897","14264","false","false","Spanish","arisomovilla"
"471","https://static-cdn.jtvnw.net/jtv_user_pictures/5e2cc314-fc7a-4af7-a8de-71cdb3edf9e9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","QuarterJade","27948450","4170","17254","6702","983227","14246","true","false","English","QuarterJade"
"472","https://static-cdn.jtvnw.net/jtv_user_pictures/3b6094ef-a538-42c9-ad59-25a0fe719ee2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Solary","71050305","42480","51966","1672","670810","14244","true","false","French","Solary"
"473","https://static-cdn.jtvnw.net/jtv_user_pictures/slimecicle-profile_image-7904623187eb5c18-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Slimecicle","4382685","1890","7934","2318","1016788","14234","true","false","English","Slimecicle"
"474","https://static-cdn.jtvnw.net/jtv_user_pictures/ea10dcca-55c4-4b19-8d51-546bb0b8370c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","RAMBO600","13335","210","96","63","15850","14226","false","true","German","RAMBO600"
"475","https://static-cdn.jtvnw.net/jtv_user_pictures/4a8b188b-e3bf-4413-b47e-0b021b3526ab-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MckyTV","73477800","12615","25811","5824","1282933","14196","true","false","German","MckyTV"
"476","https://static-cdn.jtvnw.net/jtv_user_pictures/e4ea5b38-cb50-4bec-b4ea-77c79b391c47-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Edwin_live","45861945","7590","17025","6042","331846","14147","true","false","Thai","Edwin_live"
"477","https://static-cdn.jtvnw.net/jtv_user_pictures/f4644f12-f393-47a3-bb0f-abeda28a2cd6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","valorant_kr","33845280","3705","32391","9135","112942","14137","true","false","Korean","valorant_kr"
"478","https://static-cdn.jtvnw.net/jtv_user_pictures/d19cff53-72d9-48e3-93dd-4ac7e26d7744-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MoAuba","20925210","8220","18706","2545","303320","14131","true","false","German","MoAuba"
"479","https://static-cdn.jtvnw.net/jtv_user_pictures/6273a317-17d9-4992-b938-82bb35414a93-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","KroozzNS","26933145","9255","10086","2910","343550","14106","false","true","Portuguese","KroozzNS"
"480","https://static-cdn.jtvnw.net/jtv_user_pictures/a12a56e9-bf10-4375-98df-5c31d739d926-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","Horcus","15062985","11400","3791","1321","273731","14102","true","false","Spanish","Horcus"
"481","https://static-cdn.jtvnw.net/jtv_user_pictures/f1d794cc-795e-45f8-b4ee-f9bd55cf07a0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","rickyedit","4635285","2160","5875","2145","755067","14096","true","false","Spanish","rickyedit"
"482","https://static-cdn.jtvnw.net/jtv_user_pictures/11d3ba7d-4d55-4886-9f72-1eb46bf53ac8-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","e_seoa","4778865","1905","4627","2508","52642","14075","false","false","English","e_seoa"
"483","https://static-cdn.jtvnw.net/jtv_user_pictures/1e4cac72-a1cd-4f72-8ada-b2d10ac990d7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","고세구___ (gosegugosegu)","44816805","6780","18361","6610","214534","14025","true","false","Korean","고세구___ (gosegugosegu)"
"484","https://static-cdn.jtvnw.net/jtv_user_pictures/4d2c0cba-d8ce-44ce-9473-ce1be3258bdf-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Elosanta","14033805","8580","3083","1635","232131","14021","true","false","English","Elosanta"
"485","https://static-cdn.jtvnw.net/jtv_user_pictures/f0077716-e567-48d2-ae99-28ce594397b5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DrkzUp","893340","330","6232","2707","57665","14019","false","false","Portuguese","DrkzUp"
"486","https://static-cdn.jtvnw.net/jtv_user_pictures/73961ccf-6ea8-4e18-a346-1797dfdb0aa1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","patodeaqualand","2204730","9345","18920","235","566020","13974","true","false","Spanish","patodeaqualand"
"487","https://static-cdn.jtvnw.net/jtv_user_pictures/c28cea60-fb01-460f-a893-18f933290d5f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","king_s0yer","32988660","7050","13714","4679","60513","13971","true","false","Thai","king_s0yer"
"488","https://static-cdn.jtvnw.net/jtv_user_pictures/e3223279-70bd-41c9-a661-8a84cd8d6be5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","YasiCree","6330","1215","32","5","19090","13947","false","false","English","YasiCree"
"489","https://static-cdn.jtvnw.net/jtv_user_pictures/df9feb84-4fba-4bd6-addd-54d22f57e5a0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","RubigolTV","1086450","975","7491","1114","47407","13893","false","false","Spanish","RubigolTV"
"490","https://static-cdn.jtvnw.net/jtv_user_pictures/f791bd94-6e29-4530-99a5-6574cc8fc33f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","cblu80","1669890","5175","1149","322","31855","13880","false","true","English","cblu80"
"491","https://static-cdn.jtvnw.net/jtv_user_pictures/8ce64382-3215-4f53-b812-712800abb9e1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Nissaxter","40732290","9045","6508","4503","620163","13873","true","false","Spanish","Nissaxter"
"492","https://static-cdn.jtvnw.net/jtv_user_pictures/198c0fe9-cf41-4ef1-ad55-405c1e599f25-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","elxokas","137463990","12585","24740","10922","2978124","13843","true","false","Spanish","elxokas"
"493","https://static-cdn.jtvnw.net/jtv_user_pictures/b43f8177-16ff-465b-8073-47dfda0218b5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Dray","3623430","5250","910","690","114124","13829","true","false","English","Dray"
"494","https://static-cdn.jtvnw.net/jtv_user_pictures/f2b054fd-7bbd-4b3b-b6db-3b2a844ae89a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","danoneflexin","1971735","1440","4680","1369","35108","13828","false","false","Russian","danoneflexin"
"495","https://static-cdn.jtvnw.net/jtv_user_pictures/77c2461e-1177-4457-a1f7-275616deea54-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","suygetsu_","3666480","2445","2558","1499","58447","13768","true","true","Russian","suygetsu_"
"496","https://static-cdn.jtvnw.net/jtv_user_pictures/657208ba-c1c0-418a-af7e-ae26c92b9978-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","YoMax","13526835","6870","5718","1968","486170","13752","true","false","French","YoMax"
"497","https://static-cdn.jtvnw.net/jtv_user_pictures/6a8880bb-00be-4080-9649-2c2348548811-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Zerkaa","61005630","5925","18410","10296","1339298","13725","true","false","English","Zerkaa"
"498","https://static-cdn.jtvnw.net/jtv_user_pictures/dc30d56e-ff26-4e83-87f8-d9dbb9ad85be-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PapiGaviTV","8430795","5970","6188","1412","919673","13713","true","false","Spanish","PapiGaviTV"
"499","https://static-cdn.jtvnw.net/jtv_user_pictures/be5109a7-9bce-456c-9eac-266c83001aba-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Rezo","9460905","930","16778","10173","478211","13701","true","true","German","Rezo"
"500","https://static-cdn.jtvnw.net/jtv_user_pictures/jesusavgn-profile_image-ef60f6d58af4ccef-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","JesusAVGN","70067055","6990","36467","10023","1550049","13693","true","false","Russian","JesusAVGN"
