"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Partnered","Mature","Language",""
"1916","https://static-cdn.jtvnw.net/jtv_user_pictures/c5380729-f499-4857-a883-e0147beedf77-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DAMISALVAA","3930645","3225","3387","1218","93845","4677","true","false","Spanish","DAMISALVAA"
"1917","https://static-cdn.jtvnw.net/jtv_user_pictures/4fcd833d-3df2-4f52-bc51-3c44640717aa-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","AussieAntics","27537990","14925","6147","1845","858606","4675","true","false","English","AussieAntics"
"1918","https://static-cdn.jtvnw.net/jtv_user_pictures/90c9ecc4-1f3f-4e3d-ab63-b9d4c87a7b62-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","riphvntea","3120","555","20","5","4673","4673","false","false","English","riphvntea"
"1919","https://static-cdn.jtvnw.net/jtv_user_pictures/6dc89798-6995-41d5-931e-0ef5b66f06c0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MSStudio","18358140","4635","9606","3960","30843","4672","false","true","Russian","MSStudio"
"1920","https://static-cdn.jtvnw.net/jtv_user_pictures/kungentv-profile_image-d47d682db27bb74d-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","KungenTV","15345525","5310","5750","2889","268128","4669","true","true","English","KungenTV"
"1921","https://static-cdn.jtvnw.net/jtv_user_pictures/26197fae-76b0-4aa0-a7e5-d8d781bffd09-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","CarlosDH99","2398545","5670","1266","423","7203","4665","false","false","Spanish","CarlosDH99"
"1922","https://static-cdn.jtvnw.net/jtv_user_pictures/f3742f9d-71ed-44bc-b38f-2dbe0791526b-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","harryjamesrotter","3015","2205","7","1","4935","4665","false","false","German","harryjamesrotter"
"1923","https://static-cdn.jtvnw.net/jtv_user_pictures/7e8a49af-b431-4140-a34a-a5c3c822be2d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","pritewinterfell","2786130","4530","2480","615","110173","4663","true","false","Thai","pritewinterfell"
"1924","https://static-cdn.jtvnw.net/jtv_user_pictures/ad7f1a6e-2f06-430a-9f62-6473db281339-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","shiroyashawtf","1834185","6210","7914","295","38781","4662","true","false","Thai","shiroyashawtf"
"1925","https://static-cdn.jtvnw.net/jtv_user_pictures/nadeshot-profile_image-117d4d07e78d767a-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Nadeshot","14521110","4170","8781","3482","1915196","4660","false","true","English","Nadeshot"
"1926","https://static-cdn.jtvnw.net/jtv_user_pictures/e8bf2f69-fad4-48db-b0f1-8b522eb50d65-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Thiefs","15253710","14820","2962","1029","447117","4657","true","false","English","Thiefs"
"1927","https://static-cdn.jtvnw.net/jtv_user_pictures/5ee8b265-22fc-46d3-999e-73b7a943d078-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","vysotzky","38355300","5160","12142","7433","321520","4653","true","false","Polish","vysotzky"
"1928","https://static-cdn.jtvnw.net/jtv_user_pictures/f915e077-b9a7-4a85-a5ea-7d51b2f600cb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Fitzyhere","12862290","8505","10255","1512","224020","4650","true","false","English","Fitzyhere"
"1929","https://static-cdn.jtvnw.net/jtv_user_pictures/9ec1439d-574f-4a7f-ac93-44e76ac0f18d-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","TeLoResumoAsiNomas","2336310","2700","2352","865","189686","4647","true","true","Spanish","TeLoResumoAsiNomas"
"1930","https://static-cdn.jtvnw.net/jtv_user_pictures/0303d2c5-5e4f-4138-9919-976285515616-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","KatContii","12744960","12660","3068","1006","142680","4642","true","false","English","KatContii"
"1931","https://static-cdn.jtvnw.net/jtv_user_pictures/852b749a-c826-4ce7-bb68-9f2a748ff3f9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","JuicyJohns","2103150","9045","2520","232","65615","4638","true","false","English","JuicyJohns"
"1932","https://static-cdn.jtvnw.net/jtv_user_pictures/3ca65c72-26bc-4fcb-878d-cc29d2f45bfe-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","agurin","22361985","10140","11565","2205","214079","4634","true","false","German","agurin"
"1933","https://static-cdn.jtvnw.net/jtv_user_pictures/b365241d-a771-4de3-8311-4fae4a26ea34-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Susannahq","160305","18375","29","8","4942","4633","false","true","Norwegian","Susannahq"
"1934","https://static-cdn.jtvnw.net/jtv_user_pictures/2f7771a4-0177-4b4f-93d1-752a5eb61f25-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","leaosg","1756755","3135","1121","560","150512","4632","false","false","Spanish","leaosg"
"1935","https://static-cdn.jtvnw.net/jtv_user_pictures/6686d106-69b0-4c7e-8ddd-409cb2b96763-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","bejott","1353600","2430","2703","557","22291","4631","true","false","Polish","bejott"
"1936","https://static-cdn.jtvnw.net/jtv_user_pictures/50a08006-c8b2-4879-924e-c8f466725e61-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","Jackspektra","1507470","1815","2633","830","40626","4631","true","false","English","Jackspektra"
"1937","https://static-cdn.jtvnw.net/jtv_user_pictures/d28031e8-b95d-40db-a7fa-b7918318b751-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ivangagg","413070","11610","120","35","7637","4630","false","false","Spanish","ivangagg"
"1938","https://static-cdn.jtvnw.net/jtv_user_pictures/0488d0be-8ee1-469a-8178-0d8aec41fab4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","fazenda142022","4357590","7950","4459","548","4630","4629","false","false","Portuguese","fazenda142022"
"1939","https://static-cdn.jtvnw.net/jtv_user_pictures/pvplab-profile_image-6913c97de9b4357e-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","PVPLAB","2157300","27765","263","77","42710","4628","true","false","Portuguese","PVPLAB"
"1940","https://static-cdn.jtvnw.net/jtv_user_pictures/ed06274b-ec00-4e77-bc3c-b1965d732c3c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Kiles71","1003995","1530","1740","656","19945","4621","false","false","Spanish","Kiles71"
"1941","https://static-cdn.jtvnw.net/jtv_user_pictures/fece65a7-d039-4637-aa01-3c5e5c07f467-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","삼식 (inecr7024)","27283335","9915","13229","2751","204610","4621","true","false","Korean","삼식 (inecr7024)"
"1942","https://static-cdn.jtvnw.net/jtv_user_pictures/a86e1e8b6cf5ebda-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Enchantt","78945","1995","89","39","9380","4620","false","false","English","Enchantt"
"1943","https://static-cdn.jtvnw.net/jtv_user_pictures/3071874b-c707-4ed9-9d73-c1ec3a67b465-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","RetroDexz","65460","2580","77","25","6038","4618","false","false","German","RetroDexz"
"1944","https://static-cdn.jtvnw.net/jtv_user_pictures/db6a876a-fbdb-4783-bc31-58a3448d8056-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DerKellerYT","8442225","3690","14975","2287","322200","4618","true","false","German","DerKellerYT"
"1945","https://static-cdn.jtvnw.net/jtv_user_pictures/8e62dd94-b683-4bb0-978b-de6dc5375dd4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ale_apoka","29023395","41520","11757","699","262589","4617","true","true","Portuguese","ale_apoka"
"1946","https://static-cdn.jtvnw.net/jtv_user_pictures/88d31f6b-82de-40f1-9971-5240b0324298-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TBJZL","506820","345","2615","1469","719716","4615","true","false","English","TBJZL"
"1947","https://static-cdn.jtvnw.net/jtv_user_pictures/1a2b9240-c670-41a0-92a2-5a64f9656fc7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","fg_nekrovich","13898910","25350","3187","548","17549","4615","true","false","Spanish","fg_nekrovich"
"1948","https://static-cdn.jtvnw.net/jtv_user_pictures/9efce2a1-44f1-4edf-a14f-535733bcaa44-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","byzikss","1082085","10695","167","101","26216","4612","false","false","Russian","byzikss"
"1949","https://static-cdn.jtvnw.net/jtv_user_pictures/2f049f01-d774-46b5-ac1f-b034c73964eb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","依渟 (et_1231)","23100885","9855","5737","2344","331513","4611","true","false","Chinese","依渟 (et_1231)"
"1950","https://static-cdn.jtvnw.net/jtv_user_pictures/6e571b93-89ef-4750-9818-56d565ba6f5f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","nerdacademy77","18555","5850","11","3","5494","4610","false","true","German","nerdacademy77"
"1951","https://static-cdn.jtvnw.net/jtv_user_pictures/081c9382-4951-4984-8d4e-ced1807ccf4e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","cigdemT","5165220","5265","1710","981","213741","4610","true","false","Turkish","cigdemT"
"1952","https://static-cdn.jtvnw.net/jtv_user_pictures/5afb5c19-204d-42cb-99fc-8cacbbfb2f84-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","VNCEOfficial","1000155","4185","476","238","30126","4608","false","false","English","VNCEOfficial"
"1953","https://static-cdn.jtvnw.net/jtv_user_pictures/d5a6c441-0f63-42fd-b980-134e3a45d389-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SAFINEE","1983855","6285","2010","315","57952","4608","false","true","French","SAFINEE"
"1954","https://static-cdn.jtvnw.net/jtv_user_pictures/4bb6a3f6-ba07-43c7-bfc4-3c38f292919a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TearlessRaptor","2100600","5535","1948","379","164138","4604","true","false","Italian","TearlessRaptor"
"1955","https://static-cdn.jtvnw.net/jtv_user_pictures/4e69472a-e778-4535-a3f0-173b4b652d53-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Allycxt","861255","8685","220","99","42549","4598","true","true","English","Allycxt"
"1956","https://static-cdn.jtvnw.net/jtv_user_pictures/b1e5e761-cdc7-431b-a92f-f9e005f91e86-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PlanetIX_Official","143550","1845","189","77","6183","4596","false","false","English","PlanetIX_Official"
"1957","https://static-cdn.jtvnw.net/jtv_user_pictures/919cb3f2-a2bb-4915-82e6-8dc0f6381852-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","EduardaYuni","797640","1725","2428","462","79336","4595","false","false","Portuguese","EduardaYuni"
"1958","https://static-cdn.jtvnw.net/jtv_user_pictures/48e0dd5f-d5b6-43cc-b065-1e758c6ef03d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","lobsterchannel","185790","7260","155","25","4764","4594","false","true","Thai","lobsterchannel"
"1959","https://static-cdn.jtvnw.net/jtv_user_pictures/4c7852e2-1c05-42aa-8d35-ae79dc6ac3dc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","paulanobre","8344035","7635","2988","1092","597971","4590","true","false","Portuguese","paulanobre"
"1960","https://static-cdn.jtvnw.net/jtv_user_pictures/3479a10c-0fe1-4c6f-9296-210bb2b69b20-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PorcelainMaid","3632130","5280","2537","687","90922","4588","true","false","English","PorcelainMaid"
"1961","https://static-cdn.jtvnw.net/jtv_user_pictures/67d4e8cb-4520-40e0-acb7-b0de963c2a8f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Alexandrrriiia","774720","3345","382","231","25557","4581","true","true","English","Alexandrrriiia"
"1962","https://static-cdn.jtvnw.net/jtv_user_pictures/9a472d56-9878-48d7-bb1a-2453398ba89d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","bezbash","4708500","3135","2260","1501","59424","4581","false","false","Russian","bezbash"
"1963","https://static-cdn.jtvnw.net/jtv_user_pictures/c6f52ccc-974f-4d36-b9b0-00e0011e0300-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Makeouthill","4308375","6810","2293","632","32992","4581","true","false","English","Makeouthill"
"1964","https://static-cdn.jtvnw.net/jtv_user_pictures/33ff46e0-d879-470d-a2ff-4b6d7c46b19f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","JorgeIsaac115","531615","2985","2648","178","416055","4580","true","false","Spanish","JorgeIsaac115"
"1965","https://static-cdn.jtvnw.net/jtv_user_pictures/43a15a9a-4ee0-4bc9-aae2-a799843b655a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Nuke73","10688820","11595","4350","921","121900","4579","true","false","Russian","Nuke73"
"1966","https://static-cdn.jtvnw.net/jtv_user_pictures/e7d72ec5-135e-4f52-ba44-4057ac6647ff-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","projektmelody","5397840","2430","5478","2221","591117","4576","true","true","English","projektmelody"
"1967","https://static-cdn.jtvnw.net/jtv_user_pictures/f5c36cbf-27d4-4d3a-bd11-2ab4e2b222f8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","xMissBlondiex","272670","8385","196","32","9387","4576","false","true","French","xMissBlondiex"
"1968","https://static-cdn.jtvnw.net/jtv_user_pictures/45a42483-0cc4-4fa7-ab9e-f24ddb501626-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","kidlonni","987900","1140","1348","866","37675","4575","false","false","French","kidlonni"
"1969","https://static-cdn.jtvnw.net/jtv_user_pictures/ffedc64f-abe5-43c7-b958-b5aa2cbba3e4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","mokrivskyi","24071010","3705","16669","6496","900943","4569","false","false","Russian","mokrivskyi"
"1970","https://static-cdn.jtvnw.net/jtv_user_pictures/74c2a14d-c676-4d4b-8b05-c515218ac15e-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","HannahHyrule","9205290","20175","1640","456","39866","4567","true","true","English","HannahHyrule"
"1971","https://static-cdn.jtvnw.net/jtv_user_pictures/eb2fd4ef-7969-49c7-b95a-58fcc5b6e2c5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","日向葵 (hinata__0419)","1434720","7425","480","193","6736","4566","true","false","Chinese","日向葵 (hinata__0419)"
"1972","https://static-cdn.jtvnw.net/jtv_user_pictures/1898871b-5941-445a-bfb0-de9ee28fc755-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","BigBossBoze","5108475","1275","5807","4006","265667","4564","true","true","English","BigBossBoze"
"1973","https://static-cdn.jtvnw.net/jtv_user_pictures/0d610b39-54f6-4c91-ae2b-4265bfb56561-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","dimitron0","1665","705","11","2","4507","4563","false","false","Russian","dimitron0"
"1974","https://static-cdn.jtvnw.net/jtv_user_pictures/f030df51-3d3c-4cc8-8142-4a4772db2ed2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LuckyGirlSeaira","1780185","2115","1556","841","132228","4558","true","false","English","LuckyGirlSeaira"
"1975","https://static-cdn.jtvnw.net/jtv_user_pictures/55180ebf-face-4e18-a7e6-7564f163b622-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","feurigesun","24360","3270","93","7","4562","4556","false","false","German","feurigesun"
"1976","https://static-cdn.jtvnw.net/jtv_user_pictures/6683422d-b9b9-4500-b807-d48dd01c5397-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","FroggerOW","3280200","5205","9323","630","124551","4555","true","false","English","FroggerOW"
"1977","https://static-cdn.jtvnw.net/jtv_user_pictures/0aa3fbf3-f86f-4ec9-a218-8ba646cf2a08-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TreasureIslands","2741955","42060","145","65","177070","4554","false","false","English","TreasureIslands"
"1978","https://static-cdn.jtvnw.net/jtv_user_pictures/679381e4-893b-4877-8430-7680101dc00b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","wolf9_99","2956605","1620","4702","1825","77030","4551","true","false","Arabic","wolf9_99"
"1979","https://static-cdn.jtvnw.net/jtv_user_pictures/0ab3cd47-33ac-4312-a018-cd63398e9d42-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Lmgd1","8226435","7725","6858","1064","37762","4546","true","true","English","Lmgd1"
"1980","https://static-cdn.jtvnw.net/jtv_user_pictures/176adb6b-6cb7-4b3d-a323-d904f563dfc7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","seny","2774745","4485","2328","618","63187","4538","true","false","Polish","seny"
"1981","https://static-cdn.jtvnw.net/jtv_user_pictures/c95ab44f-61ad-42ee-8697-a22ed408a201-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","FURIOUSSScs","5558475","6885","2480","807","285467","4538","true","false","English","FURIOUSSScs"
"1982","https://static-cdn.jtvnw.net/jtv_user_pictures/d2e6f60e-110b-4191-b726-e64d3f7db8d8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Blueryai","1597530","3510","849","455","36910","4527","true","false","English","Blueryai"
"1983","https://static-cdn.jtvnw.net/jtv_user_pictures/958f2503-bd4a-467b-8368-db91dcd07749-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","해기님 (he0901)","13423320","15525","2322","864","84460","4523","true","false","Korean","해기님 (he0901)"
"1984","https://static-cdn.jtvnw.net/jtv_user_pictures/c4369eb9-055f-4e92-8c5c-dc0e61736b3c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","alsold0_official","510","330","7","1","4633","4517","false","false","Italian","alsold0_official"
"1985","https://static-cdn.jtvnw.net/jtv_user_pictures/18e53166-defd-4115-9136-c67f36eb139d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","96猫やで (96_xxxx)","1281405","945","3172","1355","23305","4515","false","false","Japanese","96猫やで (96_xxxx)"
"1986","https://static-cdn.jtvnw.net/jtv_user_pictures/a53fa1ac-30e7-4bc5-b551-c9b6a2f639b7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MauriceWeber","13131855","7245","4853","1812","65907","4513","true","false","German","MauriceWeber"
"1987","https://static-cdn.jtvnw.net/jtv_user_pictures/bfed2761-0196-46f2-8e66-0f5ad17ded4a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TomateKing","10754400","9795","2055","1097","106752","4509","true","true","Spanish","TomateKing"
"1988","https://static-cdn.jtvnw.net/jtv_user_pictures/efcb61c5-d616-4b83-8225-3f702dc32f68-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","CrazyDave2217","611775","1845","1439","331","4640","4508","false","true","English","CrazyDave2217"
"1989","https://static-cdn.jtvnw.net/jtv_user_pictures/24717b73-eeef-4eb5-9b91-df27d8aa8b2d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LtPsych","118725","4770","80","24","6566","4507","false","true","German","LtPsych"
"1990","https://static-cdn.jtvnw.net/jtv_user_pictures/1290b9a6-720c-4ec5-939c-eb6cf0b9e744-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","yalexer","804975","3090","1029","260","216890","4506","true","false","Russian","yalexer"
"1991","https://static-cdn.jtvnw.net/jtv_user_pictures/9f1efa21-54e3-4986-91de-9d53ac18130d-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","KmSenKangooSpam","629385","4740","1924","132","18226","4506","false","false","French","KmSenKangooSpam"
"1992","https://static-cdn.jtvnw.net/jtv_user_pictures/4783a1bc-87c0-4c6a-bb8d-6372340a42e3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","fritz_meinecke","3424110","1155","5664","2964","363537","4505","false","true","German","fritz_meinecke"
"1993","https://static-cdn.jtvnw.net/jtv_user_pictures/5f056a46-9445-4c3e-83c4-1bb2b1500393-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TheBelenkaya","3078420","6615","6267","465","37829","4503","true","false","English","TheBelenkaya"
"1994","https://static-cdn.jtvnw.net/jtv_user_pictures/1fcc37cd-349d-4487-abc9-05ae9d865406-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","kitanaplayx","399075","3870","855","103","32083","4502","false","true","English","kitanaplayx"
"1995","https://static-cdn.jtvnw.net/jtv_user_pictures/ce6bd9fc-cdfd-4c0b-a840-b887d931825c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","minikarolina","434940","255","3139","1705","11449","4500","false","false","Russian","minikarolina"
"1996","https://static-cdn.jtvnw.net/jtv_user_pictures/6875f7a7-ae7d-4aa9-818a-54b7fdcb23e3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Brittt","5332410","4200","3383","1269","64747","4500","true","false","English","Brittt"
"1997","https://static-cdn.jtvnw.net/jtv_user_pictures/308fa859-303d-44eb-a383-96eb6c18e78a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","liminhag0d","33949455","40455","13102","839","563427","4495","true","true","Portuguese","liminhag0d"
"1998","https://static-cdn.jtvnw.net/jtv_user_pictures/539c2317-12e6-4bb3-8e3b-0aadcc0aa0b8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Spear_Shot","6332805","10215","1518","619","56261","4491","true","false","English","Spear_Shot"
"1999","https://static-cdn.jtvnw.net/jtv_user_pictures/49f2fdec-7042-484d-8ff0-504153e10f02-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Miira___","305610","2955","616","103","4603","4491","false","true","French","Miira___"
"2000","https://static-cdn.jtvnw.net/jtv_user_pictures/e2186e0f-028f-4f48-86ed-954de0afc26a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","KLO25","4044375","3945","6276","1025","512378","4490","true","false","Arabic","KLO25"
