"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Partnered","Mature","Language",""
"18","https://static-cdn.jtvnw.net/jtv_user_pictures/c2f05c4c-c461-44c8-9dc2-08b96dc8864c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","dereknlmb","5724540","12285","1167","465","602911","392812","true","false","English","dereknlmb"
"19","https://static-cdn.jtvnw.net/jtv_user_pictures/d00f1d0a-2637-4cbf-a167-e1055686ce87-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PostMalone","62545530","2025","51462","30886","826623","367394","true","true","English","PostMalone"
"20","https://static-cdn.jtvnw.net/jtv_user_pictures/61709703-17fd-4190-a5de-82d6aba055a6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","WestCOL","306559590","13590","145907","22557","863854","355470","true","false","Spanish","WestCOL"
"21","https://static-cdn.jtvnw.net/jtv_user_pictures/f04d2a14-8d63-4cd5-a469-7ec2cd6e5ce3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","tarik","1447703700","36015","187886","40197","2298204","350671","true","false","English","tarik"
"22","https://static-cdn.jtvnw.net/jtv_user_pictures/32805a78-d927-48bd-8089-bf5efed53ea4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","casimito","632114610","24645","103033","25648","2865560","322385","true","true","Portuguese","casimito"
"23","https://static-cdn.jtvnw.net/jtv_user_pictures/b1960011-c8a3-4ef8-a778-fdf695da1140-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Piuzinho","100807335","12315","50979","8185","345162","316027","true","false","Portuguese","Piuzinho"
"24","https://static-cdn.jtvnw.net/jtv_user_pictures/df6f775d-8794-4cbe-aa85-dbdc72975696-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","moistcr1tikal","432429510","30555","56167","14152","4537823","302218","true","false","English","moistcr1tikal"
"25","https://static-cdn.jtvnw.net/jtv_user_pictures/813097fe-8701-4898-bbfd-de71dc6cb7c4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","pvfrango","149493300","35775","59831","4178","330576","297088","false","false","Portuguese","pvfrango"
"26","https://static-cdn.jtvnw.net/jtv_user_pictures/73a412eb-6d1c-4a1d-8711-aca8e1d144cb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Amouranth","490255950","54945","26232","8922","5885592","286178","true","false","English","Amouranth"
"27","https://static-cdn.jtvnw.net/jtv_user_pictures/16171cc1-ef1c-4b85-9143-ad31037f072d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","schrodingerLee","80717505","20280","12171","3980","758770","283859","true","false","English","schrodingerLee"
"28","https://static-cdn.jtvnw.net/jtv_user_pictures/xqc-profile_image-9298dca608632101-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","xQc","3030439635","47925","227064","63232","11223230","277826","true","false","English","xQc"
"29","https://static-cdn.jtvnw.net/jtv_user_pictures/df3e5800-b524-4c4e-87b0-8b3646d9185a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Squeezie","303212325","3270","1018817","92725","3859522","273842","true","false","French","Squeezie"
"30","https://static-cdn.jtvnw.net/jtv_user_pictures/c07acddc-1e1b-479f-97c4-09636f80e857-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","loud_coringa","1041885180","20700","198645","50332","3532896","273414","true","false","Portuguese","loud_coringa"
"31","https://static-cdn.jtvnw.net/jtv_user_pictures/b64f8a6d-64b9-4b36-b0ba-e2c9ba103574-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Robleis","79077945","14640","26703","5401","4445531","270186","true","false","Spanish","Robleis"
"32","https://static-cdn.jtvnw.net/jtv_user_pictures/955dbf5e-572a-4c55-9c42-e53dc3d76351-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","shxtou","155896350","15045","34406","10362","852448","262801","true","false","English","shxtou"
"33","https://static-cdn.jtvnw.net/jtv_user_pictures/942bca8c-21f3-4e13-a4ef-148dca11ce7e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","BruceDropEmOff","293312955","9030","69077","32482","1024719","261594","true","true","English","BruceDropEmOff"
"34","https://static-cdn.jtvnw.net/jtv_user_pictures/b71dc71f-0343-4809-bb85-8d13236effb3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Shylily","191710695","27390","26223","6999","874212","259376","true","true","English","Shylily"
"35","https://static-cdn.jtvnw.net/jtv_user_pictures/60735fd3-c068-47b6-97db-2a3b6b813018-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Conterstine","200024685","35580","62851","5621","1063987","255951","true","false","Spanish","Conterstine"
"36","https://static-cdn.jtvnw.net/jtv_user_pictures/17a3e618-d192-4870-82e5-b55082289a2e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TenZ","215995470","9900","62524","21817","3103961","253638","true","false","English","TenZ"
"37","https://static-cdn.jtvnw.net/jtv_user_pictures/b38d592a-8fe9-4d2c-9fa1-33733d5fa2be-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Santutu","92282190","13320","25382","6928","489758","247651","true","false","Spanish","Santutu"
"38","https://static-cdn.jtvnw.net/jtv_user_pictures/5ab2799b-71c3-4eb4-b110-3c9a57dee16a-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","Zellsis","145413450","37575","23878","3869","327888","244753","true","true","English","Zellsis"
"39","https://static-cdn.jtvnw.net/jtv_user_pictures/75260307-584a-4eb7-99ba-d2708d27795e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SypherPK","197584560","30330","151092","6514","6213265","244199","true","false","English","SypherPK"
"40","https://static-cdn.jtvnw.net/jtv_user_pictures/0290c0c2-f206-402c-ab67-5eb9b2db17bb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","FarfadoxVEVO","191314755","18945","29436","10098","1223864","242973","true","false","Spanish","FarfadoxVEVO"
"41","https://static-cdn.jtvnw.net/jtv_user_pictures/0294fec8-8572-4517-9b60-12e0705a8893-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Elraenn","365990160","14955","46217","24472","3585176","242665","true","true","Turkish","Elraenn"
"42","https://static-cdn.jtvnw.net/jtv_user_pictures/809c41d9-a91d-4ce6-87bb-1bc6b18234b3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Luzu","61719180","8565","32545","7205","2611639","239758","true","false","Spanish","Luzu"
"43","https://static-cdn.jtvnw.net/jtv_user_pictures/c5463442-1f78-4998-af40-59afb5c6301b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Mayichi","73460955","25470","36022","2884","1643677","234943","true","false","Spanish","Mayichi"
"44","https://static-cdn.jtvnw.net/jtv_user_pictures/9fc6da44-aadd-4c82-8b00-7034b53131db-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","biyin_","152845380","11010","53064","13882","2922060","233384","true","false","Spanish","biyin_"
"45","https://static-cdn.jtvnw.net/jtv_user_pictures/d7bab577-5fec-4ce7-9410-6bd46e0bce87-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Kyedae","173836995","16515","41261","10526","1911778","231295","true","false","English","Kyedae"
"46","https://static-cdn.jtvnw.net/jtv_user_pictures/51984fc0-a31a-413c-b1b8-3331bdf6d036-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","aldo_geo","226678485","23355","30019","9705","921141","230796","true","false","Spanish","aldo_geo"
"47","https://static-cdn.jtvnw.net/jtv_user_pictures/dacd127e-499e-474d-b2a5-39ff4f7c681d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Fanum","147987255","19530","25058","7577","608426","230118","true","false","English","Fanum"
"48","https://static-cdn.jtvnw.net/jtv_user_pictures/49f60476-5c39-493e-a961-304390d80629-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","paradeev1ch","180458760","8760","60310","20600","1164273","225764","true","true","Russian","paradeev1ch"
"49","https://static-cdn.jtvnw.net/jtv_user_pictures/08c2d08c-2b07-4912-9eb5-f520a3b2f3ee-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Noni","39661380","23550","36851","1684","405475","221624","true","false","Spanish","Noni"
"50","https://static-cdn.jtvnw.net/jtv_user_pictures/e44c46fc-5244-4a88-9ac4-4b859c242904-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","HisWattson","376623300","40320","18034","9340","384997","220456","true","false","English","HisWattson"
"51","https://static-cdn.jtvnw.net/jtv_user_pictures/256b7ce0-8929-4119-8d1b-0e063f5b7549-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Duke","48804720","4305","45332","11336","929759","219808","true","false","English","Duke"
"52","https://static-cdn.jtvnw.net/jtv_user_pictures/36211bcd-9a48-474e-bc5c-59fdb71d2391-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","zubarefff","78282420","11715","18130","6682","487877","218800","true","false","Russian","zubarefff"
"53","https://static-cdn.jtvnw.net/jtv_user_pictures/07580fe8-4509-4cbd-84b6-31732234e98c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","iiTzTimmy","367448175","43335","22810","8479","2453270","216831","true","false","English","iiTzTimmy"
"54","https://static-cdn.jtvnw.net/jtv_user_pictures/791ac228-58c4-4700-beed-86e48132d554-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Carola","167754120","29415","43480","5703","1264691","213048","true","false","Spanish","Carola"
"55","https://static-cdn.jtvnw.net/jtv_user_pictures/fd9bf69a-913f-4040-927e-cbdb21f40bd2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","vickypalami","104918385","29910","31330","3507","322200","207136","true","false","Spanish","vickypalami"
"56","https://static-cdn.jtvnw.net/jtv_user_pictures/3114b8ed-cade-4141-928d-f47c49f53861-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TheGrefg","241340895","19620","83511","12300","10208826","206786","true","false","Spanish","TheGrefg"
"57","https://static-cdn.jtvnw.net/jtv_user_pictures/f931e2e7-a968-48d3-91cb-4b7d2ed1f80a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","koreshzy","159084975","8970","56700","17735","1111187","205663","true","true","Russian","koreshzy"
"58","https://static-cdn.jtvnw.net/jtv_user_pictures/7f03bf89-70fb-471a-8a0f-6d0e79f838e3-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","MORGENSHTERN","28566000","1260","61011","22671","241271","195179","true","true","Russian","MORGENSHTERN"
"59","https://static-cdn.jtvnw.net/jtv_user_pictures/826a076f-f18d-48a0-8539-7fa027537c01-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","YaBoiDane1","1440","900","7","1","193056","190331","false","false","English","YaBoiDane1"
"60","https://static-cdn.jtvnw.net/jtv_user_pictures/1abec3da-bfca-41ab-b7d4-b7be2d4718da-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","frametamer666","99083865","13995","57685","7079","545083","188812","true","false","Russian","frametamer666"
"61","https://static-cdn.jtvnw.net/jtv_user_pictures/a83b628d80bcbe4f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Agent00","94988070","17100","19060","5554","358890","188767","true","false","English","Agent00"
"62","https://static-cdn.jtvnw.net/jtv_user_pictures/0020626c-586e-4863-9124-8561fa7ffc33-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","aXoZer","86656410","24480","16341","3539","2575894","187810","true","false","Spanish","aXoZer"
"63","https://static-cdn.jtvnw.net/jtv_user_pictures/1975b18f-fa7d-443f-b191-fba08f92f3a2-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","ESL_CSGO","1558600125","48195","490988","32339","5652260","185476","true","false","English","ESL_CSGO"
"64","https://static-cdn.jtvnw.net/jtv_user_pictures/049aa1da-739f-45dc-b81b-7f530e2bbc3c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","飴宮なずな (amemiyanazuna)","48871425","8100","53934","6033","239596","178303","true","false","Japanese","飴宮なずな (amemiyanazuna)"
"65","https://static-cdn.jtvnw.net/jtv_user_pictures/823b1a32-eb4e-425a-b1e6-48913ed58f1b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Quackity","24406380","270","209422","90394","5055172","177007","true","false","English","Quackity"
"66","https://static-cdn.jtvnw.net/jtv_user_pictures/6f4129f6-3750-4c02-b7c8-c88a05064129-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Clix","243880230","21090","95503","11563","5465483","175301","true","false","English","Clix"
"67","https://static-cdn.jtvnw.net/jtv_user_pictures/18f3af06-2122-45ed-aad5-dcbedfbb1130-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","gerardromero","350934825","29715","146872","11810","336097","174255","true","false","Spanish","gerardromero"
"68","https://static-cdn.jtvnw.net/jtv_user_pictures/7ed5e0c6-0191-4eef-8328-4af6e4ea5318-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","shroud","544696800","22665","81983","24032","10365582","173863","true","false","English","shroud"
"69","https://static-cdn.jtvnw.net/jtv_user_pictures/92f1b38d-d321-4d59-968d-3f0297905be7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","BlazeRaffle","27233625","1245","37266","21874","252750","172788","false","true","Portuguese","BlazeRaffle"
"70","https://static-cdn.jtvnw.net/jtv_user_pictures/13e55cbe-a1b0-4f4c-b69b-2748274b9e48-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","aminematue","246963825","8520","117878","28986","1316843","171837","true","false","French","aminematue"
"71","https://static-cdn.jtvnw.net/jtv_user_pictures/1ca90bf0-bb5e-4875-9b68-33daf4e93f12-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","polispol1","97782315","30660","27252","3189","928333","171775","true","false","Spanish","polispol1"
"72","https://static-cdn.jtvnw.net/jtv_user_pictures/0347a9aa-e396-49a5-b0f1-31261704bab8-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","HasanAbi","1055971845","32520","137427","32471","2232725","171337","true","false","English","HasanAbi"
"73","https://static-cdn.jtvnw.net/jtv_user_pictures/414adc96-2ca3-478d-8002-b5d73a4ed7e3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","WHOPLOHOYPAREN","169202520","13365","69793","12660","718317","169871","true","false","Russian","WHOPLOHOYPAREN"
"74","https://static-cdn.jtvnw.net/jtv_user_pictures/687eca1d-7479-4770-ab2c-fdac418e6c08-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Riot Games (riotgames)","1134626670","22395","443638","50664","6334932","169443","true","false","English","Riot Games (riotgames)"
"75","https://static-cdn.jtvnw.net/jtv_user_pictures/4fb94c7a-b4c0-4ed1-9782-b630a59915d5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","eliasn97","1215524430","33915","99063","35840","1252809","167809","true","false","German","eliasn97"
"76","https://static-cdn.jtvnw.net/jtv_user_pictures/80d81ee0-9071-4cd3-85d5-d495ce5e60cb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MrKeroro10","57282330","25860","10874","2215","1422459","167294","true","false","Spanish","MrKeroro10"
"77","https://static-cdn.jtvnw.net/jtv_user_pictures/70c63d12-ecae-485c-9bca-3d3f3ad5782a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","yourragegaming","312202275","16755","50469","18633","1149378","164035","true","false","English","yourragegaming"
"78","https://static-cdn.jtvnw.net/jtv_user_pictures/c2b4e3fa-f82b-4d1b-9731-1b48c1bc59ec-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Shadoune666","51704100","38745","18946","1334","778019","160172","true","false","Spanish","Shadoune666"
"79","https://static-cdn.jtvnw.net/jtv_user_pictures/5dfecb31-9033-48f8-885c-151c05689307-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","NimuVT","36553470","14025","16154","2606","2211166","158836","true","false","Spanish","NimuVT"
"80","https://static-cdn.jtvnw.net/jtv_user_pictures/c3a2d34f-a063-45f1-b857-c33788527c83-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","NickEh30","137948175","27555","24095","5006","4135917","158598","true","false","English","NickEh30"
"81","https://static-cdn.jtvnw.net/jtv_user_pictures/6f36c08a-6f7d-40f1-a9e8-12eee2ff0f93-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MontanaBlack88","477839130","15570","109804","30689","4711511","158362","true","true","German","MontanaBlack88"
"82","https://static-cdn.jtvnw.net/jtv_user_pictures/5473fb23-c328-4031-b654-8134434d512d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","brianeitor2002","7157685","8370","5932","855","206397","157242","true","false","Spanish","brianeitor2002"
"83","https://static-cdn.jtvnw.net/jtv_user_pictures/a9ce83ba-c0bd-49cc-83bd-9d17647a211a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","zackrawrr","490587645","36705","78179","13365","976529","156811","false","false","English","zackrawrr"
"84","https://static-cdn.jtvnw.net/jtv_user_pictures/d5de7613-5632-4c20-bf83-132f5e4c28ac-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","sinatraa","245149125","32670","36942","7503","1689265","156378","true","true","English","sinatraa"
"85","https://static-cdn.jtvnw.net/jtv_user_pictures/9f3e9993-372d-4715-aaa1-c8b657a5f655-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElSpreen_Sala_De_Espera","15832170","10800","5717","1465","156399","155751","false","false","Spanish","ElSpreen_Sala_De_Espera"
"86","https://static-cdn.jtvnw.net/jtv_user_pictures/024a97a5-ba44-4665-b77c-69dc7678af44-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","Alexby11","79287060","12600","30765","6292","3216372","155664","true","false","Spanish","Alexby11"
"87","https://static-cdn.jtvnw.net/jtv_user_pictures/15cec952-c1ba-4ff8-a79c-53c2fa5bd269-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","alanzoka","386963205","22305","39312","17348","5950138","154828","true","false","Portuguese","alanzoka"
"88","https://static-cdn.jtvnw.net/jtv_user_pictures/96d66837-22f0-4393-89c5-2e5c2408485b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","buster","259739085","11160","61736","23274","3234297","154251","true","false","Russian","buster"
"89","https://static-cdn.jtvnw.net/jtv_user_pictures/d8460b8b-b1a8-41d6-8f8c-03df5da9789a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Eray","182017680","20385","30042","8929","675028","153357","true","true","Turkish","Eray"
"90","https://static-cdn.jtvnw.net/jtv_user_pictures/2647e980-bb05-4049-908e-d217eb7235ea-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","asianbunnyx","70771650","30750","6396","2301","265464","151052","true","true","English","asianbunnyx"
"91","https://static-cdn.jtvnw.net/jtv_user_pictures/2136381d-7d5f-4cc3-b0e8-f110b52acdf3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Ferretoje","28230780","41340","3389","682","165313","150840","true","false","Spanish","Ferretoje"
"92","https://static-cdn.jtvnw.net/jtv_user_pictures/f75d4103-a265-4e21-88b5-44745fc1bf44-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","filian","44551725","11880","10115","3750","443793","149091","true","false","English","filian"
"93","https://static-cdn.jtvnw.net/jtv_user_pictures/8350b608-46e2-4b84-a6d6-53c1184acaed-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","davooxeneize","164476005","21990","31998","7479","347719","148946","true","false","Spanish","davooxeneize"
"94","https://static-cdn.jtvnw.net/jtv_user_pictures/747d216a-ddc2-4b1e-b3ad-d4fc24f955a5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","elded","204338055","27645","33360","7391","5249450","147797","true","false","Spanish","elded"
"95","https://static-cdn.jtvnw.net/jtv_user_pictures/356322d8-9ed7-463b-bc36-7798a03bacbe-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PGL_Dota2","683339085","17970","149862","38026","333438","145556","true","false","English","PGL_Dota2"
"96","https://static-cdn.jtvnw.net/jtv_user_pictures/21ca8a68-3036-4366-8e0f-4844359e0a53-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","komanche","20100480","22455","6801","895","1319348","145215","true","false","Spanish","komanche"
"97","https://static-cdn.jtvnw.net/jtv_user_pictures/9b6fa1c9-984b-4527-80cb-4a14cef9ffba-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","xXxTheFocuSxXx","84538050","24630","17427","3432","1600163","144459","true","false","Spanish","xXxTheFocuSxXx"
"98","https://static-cdn.jtvnw.net/jtv_user_pictures/23ee9d3c-1491-46f2-893f-4a5395eeafac-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ZilverK","58974330","22725","16411","2595","1686422","142619","true","false","Spanish","ZilverK"
"99","https://static-cdn.jtvnw.net/jtv_user_pictures/5a74ee2b-fdc4-4e18-b571-9118ca5ecbff-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","bysTaXx","84271560","11610","40323","7258","2070575","140896","true","false","Spanish","bysTaXx"
"100","https://static-cdn.jtvnw.net/jtv_user_pictures/e2e89b82-14af-4a7e-934b-7d7ad54c2c98-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MultiversusTR","30701250","9675","8626","3173","138115","138106","false","false","Turkish","MultiversusTR"
