"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Partnered","Mature","Language",""
"1430","https://static-cdn.jtvnw.net/jtv_user_pictures/1c0470d5-04fa-4895-980d-977227e5e9ee-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","WeloBk","4253175","12300","3287","345","16089","5938","false","false","English","WeloBk"
"1431","https://static-cdn.jtvnw.net/jtv_user_pictures/74991b91-2a04-4852-b189-1e99d3f66707-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","tezzzerr","60315","4965","39","12","8346","5937","false","true","English","tezzzerr"
"1432","https://static-cdn.jtvnw.net/jtv_user_pictures/c5a2baa2-74ed-4b72-b047-8326572c9bfa-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","한동숙 (handongsuk)","228286020","14700","38682","15529","517578","5926","true","false","Korean","한동숙 (handongsuk)"
"1433","https://static-cdn.jtvnw.net/jtv_user_pictures/939b2386-13d4-4d62-9bcf-84e91d909886-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","danielslumpgod","1280025","7485","3518","171","45388","5924","false","false","German","danielslumpgod"
"1434","https://static-cdn.jtvnw.net/jtv_user_pictures/d3187dc3-e4d5-43de-b1bd-6a3a148809cd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","yusuf7n","2273835","4335","1130","524","51110","5923","true","false","English","yusuf7n"
"1435","https://static-cdn.jtvnw.net/jtv_user_pictures/8d8c66cf-dda7-446c-9da9-58f062b69f5b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Arsenal","4000815","3660","2467","1093","254518","5920","true","false","English","Arsenal"
"1436","https://static-cdn.jtvnw.net/jtv_user_pictures/50b98e31-e253-468f-b943-0d10d2e13ed7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Steelorse","471225","3000","328","157","142764","5918","true","true","French","Steelorse"
"1437","https://static-cdn.jtvnw.net/jtv_user_pictures/e9928af0-61f0-492d-b001-07324f30e261-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ebru_fifa","1118595","4215","1357","265","69871","5914","true","false","German","ebru_fifa"
"1438","https://static-cdn.jtvnw.net/jtv_user_pictures/7988f12e-c960-4398-82d2-3d8eb95d8597-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Zyro","2593935","8205","637","316","29871","5912","true","false","English","Zyro"
"1439","https://static-cdn.jtvnw.net/jtv_user_pictures/a593710b-6daf-4801-a683-833da074eb37-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","BocaJrsTwitchOficial","742740","3330","885","223","23763","5909","true","false","Spanish","BocaJrsTwitchOficial"
"1440","https://static-cdn.jtvnw.net/jtv_user_pictures/74ad4d15-eec2-4cb2-8451-1fad6c5ad062-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TeeGrizzley","9460620","2145","6526","4410","877683","5907","true","false","English","TeeGrizzley"
"1441","https://static-cdn.jtvnw.net/jtv_user_pictures/9d56ce0a-785c-4be2-853b-2b60f55607b7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","epidemic77bb","817845","2115","1694","386","70762","5907","false","false","Spanish","epidemic77bb"
"1442","https://static-cdn.jtvnw.net/jtv_user_pictures/0da9bbb1-c7e6-436f-9b17-f128fffd875b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","POW3R","28594530","15405","7392","1856","1895697","5905","true","false","Italian","POW3R"
"1443","https://static-cdn.jtvnw.net/jtv_user_pictures/cd206506-4cfd-4d5b-8c50-55629b84ea4e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","taxi2g","11229180","8775","3438","1279","336366","5904","true","false","English","taxi2g"
"1444","https://static-cdn.jtvnw.net/jtv_user_pictures/7e388eb0-7384-40b1-a688-91b9600e8344-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","jotinhatm","3078390","6540","3914","470","228475","5902","true","false","Portuguese","jotinhatm"
"1445","https://static-cdn.jtvnw.net/jtv_user_pictures/dfcdccea-9f98-4d9d-a4d9-ff52e7154ffe-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","xiinya_jp","1291785","8325","1639","155","22962","5898","true","false","English","xiinya_jp"
"1446","https://static-cdn.jtvnw.net/jtv_user_pictures/2c8843cb-034f-468e-96ad-39c9f376cd87-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Vovo","15286365","9675","6780","1579","275674","5894","true","true","Portuguese","Vovo"
"1447","https://static-cdn.jtvnw.net/jtv_user_pictures/f4d7d558-e989-4b5c-a7bb-25e1abd31771-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SakuraaaGaming","4831095","41250","226","117","216653","5890","false","false","English","SakuraaaGaming"
"1448","https://static-cdn.jtvnw.net/jtv_user_pictures/b5f14440-6ede-4c9d-b616-9529195bfa6f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","FamousWooda","312135","3060","534","102","10893","5886","false","false","English","FamousWooda"
"1449","https://static-cdn.jtvnw.net/jtv_user_pictures/febe2cb9-8f3d-4b93-8fed-65a997087331-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","momonkunn","4426095","7665","4306","577","762761","5884","true","false","Spanish","momonkunn"
"1450","https://static-cdn.jtvnw.net/jtv_user_pictures/4d7ef524-d785-4044-b38a-de06e5bbb91a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","JaoMaew1","2455410","16200","1156","151","15553","5880","false","false","Thai","JaoMaew1"
"1451","https://static-cdn.jtvnw.net/jtv_user_pictures/7cd00d94-8974-49d5-9746-8f81751fc8d0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","CalistaMelissa","2848170","6765","1385","421","41376","5878","false","true","English","CalistaMelissa"
"1452","https://static-cdn.jtvnw.net/jtv_user_pictures/7753db3d-ebd2-4957-8ac7-bb497aa56bf6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","dawidmalczynski","469185","4320","541","108","5972","5874","false","false","Polish","dawidmalczynski"
"1453","https://static-cdn.jtvnw.net/jtv_user_pictures/044e146b-09ff-449d-b2a1-95a2358ac3a8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","jukes","23317230","5220","11518","4466","1764626","5873","true","true","Portuguese","jukes"
"1454","https://static-cdn.jtvnw.net/jtv_user_pictures/24728620-1a34-440a-85c5-53071356905e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SaDXakoda","1773735","1455","6564","1219","10734","5872","false","false","Russian","SaDXakoda"
"1455","https://static-cdn.jtvnw.net/jtv_user_pictures/d65affb6-fbfb-4be4-a8ce-7f28ce7a9d00-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","noe9977","1327110","2760","2188","480","328251","5869","true","false","Spanish","noe9977"
"1456","https://static-cdn.jtvnw.net/jtv_user_pictures/f6846d3b-1a13-456a-ad1f-f95962451914-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","WhiteSpaa","10980720","42615","484","257","273049","5857","true","false","English","WhiteSpaa"
"1457","https://static-cdn.jtvnw.net/jtv_user_pictures/6e153a9c-9b31-464c-846c-62eee397315d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ReudigRuediger","13869675","4320","7960","3210","70563","5852","true","false","Spanish","ReudigRuediger"
"1458","https://static-cdn.jtvnw.net/jtv_user_pictures/6eb5ba95-8933-4ed0-b74c-bb85288c4e72-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Sanjay","4919325","10395","1429","473","56621","5850","true","false","French","Sanjay"
"1459","https://static-cdn.jtvnw.net/jtv_user_pictures/3f48b21e-a9be-4881-930a-452a420b07e0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Moonryde","22691805","8715","20216","2603","599263","5849","true","false","Italian","Moonryde"
"1460","https://static-cdn.jtvnw.net/jtv_user_pictures/3b27f878-58e7-49b5-89a2-4200f1c330ed-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","AhriNyan","6736650","4530","4131","1487","1056894","5846","true","false","Russian","AhriNyan"
"1461","https://static-cdn.jtvnw.net/jtv_user_pictures/3b3d3bfb-6b32-4a4c-a73d-cb6ca48e245b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","tpk_live","2936445","7485","6449","392","31934","5845","true","false","French","tpk_live"
"1462","https://static-cdn.jtvnw.net/jtv_user_pictures/66f9e2db-6c78-4bcc-898a-1399d3e2650c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","GleecOfficial","444660","4395","1178","101","8361","5844","false","false","English","GleecOfficial"
"1463","https://static-cdn.jtvnw.net/jtv_user_pictures/88e2dceb-e636-4340-b2d3-04c73bd05b6d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","아리스마나 (alicemana_v)","2028975","4575","1285","443","9912","5830","false","false","Korean","아리스마나 (alicemana_v)"
"1464","https://static-cdn.jtvnw.net/jtv_user_pictures/7a8ba841-2c69-4861-af37-ca2671c2ada8-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","AkumaGirrl","22919580","42510","1265","539","361345","5829","true","false","Spanish","AkumaGirrl"
"1465","https://static-cdn.jtvnw.net/jtv_user_pictures/b8df948b-0424-4f12-9ca8-5cb41d16871e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Snifferish","2285070","2505","8258","912","557581","5825","true","false","English","Snifferish"
"1466","https://static-cdn.jtvnw.net/jtv_user_pictures/64892de5-867a-45f0-a254-db74d60048f6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","RahmiCan","2802210","7485","1879","374","31497","5819","true","false","Turkish","RahmiCan"
"1467","https://static-cdn.jtvnw.net/jtv_user_pictures/6578abde-a2c9-4e60-ba98-f48e9dbf4c55-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","fluxo_gorila","4713315","13425","1717","351","51062","5813","false","false","Portuguese","fluxo_gorila"
"1468","https://static-cdn.jtvnw.net/jtv_user_pictures/040cce3e-9dcd-4fe5-bee0-23abbb96367a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","aremzien","525","390","6","1","5850","5805","false","false","Turkish","aremzien"
"1469","https://static-cdn.jtvnw.net/jtv_user_pictures/5c8ae696-61a9-406c-b1a4-86f5541bbfa8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Nick28T","38670075","14820","10845","2609","1053924","5805","true","true","English","Nick28T"
"1470","https://static-cdn.jtvnw.net/jtv_user_pictures/57fe0035-2bb3-4e61-828f-89b3e18ced76-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MaestroSquad","7109370","7350","3876","967","89020","5802","true","false","French","MaestroSquad"
"1471","https://static-cdn.jtvnw.net/jtv_user_pictures/2b742b63-ec00-46e7-b14b-0037ccafb61c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SabeRLighT00","4659435","3690","4226","1262","37869","5800","true","false","English","SabeRLighT00"
"1472","https://static-cdn.jtvnw.net/jtv_user_pictures/1e2b0c6b-d5f6-4a2e-918a-ede89fbb119d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","BordeauxYT","495705","2220","758","223","6166","5791","false","false","English","BordeauxYT"
"1473","https://static-cdn.jtvnw.net/jtv_user_pictures/54822e08-e25c-45ca-b39e-454c3e7fb011-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PINQTOST","1613340","1980","2741","814","149143","5791","false","false","Russian","PINQTOST"
"1474","https://static-cdn.jtvnw.net/jtv_user_pictures/6dc3d302-69ef-41c1-bcce-164aed10b126-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","forg1","28977330","11625","22899","2492","141217","5789","true","false","Spanish","forg1"
"1475","https://static-cdn.jtvnw.net/jtv_user_pictures/8794d08c-6f89-4353-a6ac-f0492d9dc731-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Chica","9258735","4185","3616","2212","2288083","5786","true","false","English","Chica"
"1476","https://static-cdn.jtvnw.net/jtv_user_pictures/4aeb5ce9-5079-4b8e-8477-1232a9caf95d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","lilatraumm","37110","4710","30","7","6199","5778","false","false","German","lilatraumm"
"1477","https://static-cdn.jtvnw.net/jtv_user_pictures/f41eeaa7-baea-4769-89b6-eeeaa57fd0a8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TritonPoker","16774515","4860","9252","3451","71129","5777","true","false","English","TritonPoker"
"1478","https://static-cdn.jtvnw.net/jtv_user_pictures/77eb821f-2fb6-44c4-94e1-380c008c8a4c-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","twitchgaming","7049190","930","27614","7579","612892","5772","true","false","English","twitchgaming"
"1479","https://static-cdn.jtvnw.net/jtv_user_pictures/14e39398-ef55-4a2f-b9b4-27d6fa0f8be6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ABOKYAN","7991415","10395","4756","768","521394","5772","true","true","Arabic","ABOKYAN"
"1480","https://static-cdn.jtvnw.net/jtv_user_pictures/b260e1c2-ad39-47bc-95ed-b7a2c7d6cd4f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","탬탬버린 (2chamcham2)","29707965","7650","11330","3883","585801","5770","true","false","Korean","탬탬버린 (2chamcham2)"
"1481","https://static-cdn.jtvnw.net/jtv_user_pictures/4f243291-3889-4006-a8ee-24174b0cc7b1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","neyysa","377175","2955","4596","127","31307","5768","false","false","French","neyysa"
"1482","https://static-cdn.jtvnw.net/jtv_user_pictures/51a15dab-aaee-4896-8e9c-185e56398c83-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MaKovlrt","726810","1440","1040","504","12446","5767","false","false","Korean","MaKovlrt"
"1483","https://static-cdn.jtvnw.net/jtv_user_pictures/f21a0dd5-7b35-4e38-8f92-71e9e39f4c07-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","pijack11","26200035","12690","7102","2064","549444","5765","true","true","Portuguese","pijack11"
"1484","https://static-cdn.jtvnw.net/jtv_user_pictures/5077bafb-5572-4e86-be74-027193ef6a61-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Trebor","6490875","5610","3368","1157","216638","5762","true","false","Spanish","Trebor"
"1485","https://static-cdn.jtvnw.net/jtv_user_pictures/96b26742-aba0-4ace-af7f-926468e57506-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ColtVolts","21960","9960","9","2","7673","5759","false","false","English","ColtVolts"
"1486","https://static-cdn.jtvnw.net/jtv_user_pictures/eb6afd4d-6757-42f2-855c-2af04d8e05ae-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","maryymme","910005","3795","776","239","12225","5754","false","false","Russian","maryymme"
"1487","https://static-cdn.jtvnw.net/jtv_user_pictures/3f975c0f-787a-4a5a-9372-67cf6bf9b794-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","zelderler","2409810","5550","1111","434","72333","5752","true","true","Turkish","zelderler"
"1488","https://static-cdn.jtvnw.net/jtv_user_pictures/d95469d5-77f4-4c87-b6bd-cbf469dacea5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","AndyMilonakis","12008040","4425","8066","2713","640503","5751","true","true","English","AndyMilonakis"
"1489","https://static-cdn.jtvnw.net/jtv_user_pictures/600918c2-595e-4e0b-aa36-1463ea12c3a5-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","ClashOfClans","2119770","2670","4213","793","128162","5750","true","false","English","ClashOfClans"
"1490","https://static-cdn.jtvnw.net/jtv_user_pictures/53f776c9-f258-4f8c-8759-9b302f6c7c59-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","lucifer_wm","91995","510","363","180","6863","5746","false","false","English","lucifer_wm"
"1491","https://static-cdn.jtvnw.net/jtv_user_pictures/akademiks-profile_image-c410b74e71f4a0d7-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Akademiks","7362795","2955","4709","2491","409586","5745","true","true","English","Akademiks"
"1492","https://static-cdn.jtvnw.net/jtv_user_pictures/c2e5a2be-8072-40d0-a1cf-8bb2a47ff0a0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Maya","12494130","1380","27805","9053","727028","5737","true","false","English","Maya"
"1493","https://static-cdn.jtvnw.net/jtv_user_pictures/85fc5517-cecb-47a0-9e86-cd46c26baa5c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Aethelthryth","7796115","9795","1690","795","163381","5736","true","true","Bulgarian","Aethelthryth"
"1494","https://static-cdn.jtvnw.net/jtv_user_pictures/78e83a0b-9abe-4a1e-a708-30d3e327f69a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","n1xerino","4125735","8205","2363","502","57832","5730","true","false","Spanish","n1xerino"
"1495","https://static-cdn.jtvnw.net/jtv_user_pictures/dd851558-78a1-41a4-a13b-6c88ec5de7a4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","pekggysoyed","386610","1905","881","202","6222","5721","false","false","English","pekggysoyed"
"1496","https://static-cdn.jtvnw.net/jtv_user_pictures/4c8846c2-2fad-4276-8004-070700d316aa-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","maethe","2161245","5205","1610","415","450670","5720","true","true","Portuguese","maethe"
"1497","https://static-cdn.jtvnw.net/jtv_user_pictures/147c27a7-03bb-4b49-a880-8c9d48fa66a5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","chigre","7927500","5205","8616","1523","304788","5719","true","false","Spanish","chigre"
"1498","https://static-cdn.jtvnw.net/jtv_user_pictures/lvpes2-profile_image-e382e0e4834c1e29-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LVPes2","34870005","5760","19382","6053","492711","5715","true","false","Spanish","LVPes2"
"1499","https://static-cdn.jtvnw.net/jtv_user_pictures/b9d16ab6-ba4e-466c-b4f8-ee88f7adca04-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","dragonballsuper_envivo","2446785","7950","1192","307","7324","5715","false","false","Spanish","dragonballsuper_envivo"
"1500","https://static-cdn.jtvnw.net/jtv_user_pictures/f31c7baa-3580-46c8-b6fa-c82a39445f52-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","BUTRAS","14385","4020","12","3","6546","5713","false","true","German","BUTRAS"
